source_row_id,invoice_id,account_id,invoice_month,amount,status,updated_at
SRC-INV-01425,INV01425,PA0035,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01426,INV01426,PA0036,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01427,INV01427,PA0037,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01428,INV01428,PA0038,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01429,INV01429,PA0039,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01430,INV01430,PA0040,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01431,INV01431,PA0041,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01432,INV01432,PA0042,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01433,INV01433,PA0043,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01434,INV01434,PA0044,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01435,INV01435,PA0045,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01436,INV01436,PA0046,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01437,INV01437,PA0047,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01438,INV01438,PA0048,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01439,INV01439,PA0049,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01440,INV01440,PA0050,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01441,INV01441,PA0051,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01442,INV01442,PA0052,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01443,INV01443,PA0053,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01444,INV01444,PA0054,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01445,INV01445,PA0055,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01446,INV01446,PA0056,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01447,INV01447,PA0057,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01448,INV01448,PA0058,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01449,INV01449,PA0059,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01450,INV01450,PA0060,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01451,INV01451,PA0061,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01452,INV01452,PA0062,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01453,INV01453,PA0063,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01454,INV01454,PA0064,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01455,INV01455,PA0065,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01456,INV01456,PA0066,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01457,INV01457,PA0067,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01458,INV01458,PA0068,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01459,INV01459,PA0069,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01460,INV01460,PA0070,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01461,INV01461,PA0071,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01462,INV01462,PA0072,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01463,INV01463,PA0073,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01464,INV01464,PA0074,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01465,INV01465,PA0075,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01466,INV01466,PA0076,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01467,INV01467,PA0077,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01468,INV01468,PA0078,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01469,INV01469,PA0079,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01470,INV01470,PA0080,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01471,INV01471,PA0081,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01472,INV01472,PA0082,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01473,INV01473,PA0083,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01474,INV01474,PA0084,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01475,INV01475,PA0085,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01476,INV01476,PA0086,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01477,INV01477,PA0087,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01478,INV01478,PA0088,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01479,INV01479,PA0089,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01480,INV01480,PA0090,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01481,INV01481,PA0091,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01482,INV01482,PA0092,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01483,INV01483,PA0093,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01484,INV01484,PA0094,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01485,INV01485,PA0095,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01486,INV01486,PA0096,2026-04-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01487,INV01487,PA0097,2026-05-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01488,INV01488,PA0098,2026-06-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01489,INV01489,PA0099,2026-01-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01490,INV01490,PA0100,2026-02-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01491,INV01491,PA0101,2026-03-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01492,INV01492,PA0102,2026-04-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01493,INV01493,PA0103,2026-05-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01494,INV01494,PA0104,2026-06-01,59.90,paid,2026-07-02T00:00:00Z
SRC-INV-01495,INV01495,PA0105,2026-01-01,79.90,paid,2026-07-02T00:00:00Z
SRC-INV-01496,INV01496,PA0106,2026-02-01,99.90,paid,2026-07-02T00:00:00Z
SRC-INV-01497,INV01497,PA0107,2026-03-01,45.90,paid,2026-07-02T00:00:00Z
SRC-INV-01498,INV01498,PA0108,2026-04-01,-20.00,paid,2026-07-02T00:00:00Z
SRC-INV-01499,INV01499,PA0109,2026-05-01,-20.00,paid,2026-07-02T00:00:00Z
SRC-INV-01500,INV01500,PA0110,2026-06-01,-20.00,paid,2026-07-02T00:00:00Z
