source_row_id,event_id,subscriber_id,site_id,event_time,usage_type,usage_value,usage_unit,charge_amount,updated_at
usage_events-001860,EV-0001860,SU-00110,ST-0030,2026-01-10T00:53:00Z,voice,195.1,minutes,1.05,2026-01-10T00:53:00Z
usage_events-001861,EV-0001861,SU-00111,ST-0001,2026-01-10T01:00:00Z,voice,438.1,minutes,4.55,2026-01-10T01:00:00Z
usage_events-001862,EV-0001862,SU-00112,ST-0002,2026-01-10T01:07:00Z,data,363.8,mb,2.95,2026-01-10T01:07:00Z
usage_events-001863,EV-0001863,SU-00113,ST-0003,2026-01-10T01:14:00Z,data,199.9,mb,2.58,2026-01-10T01:14:00Z
usage_events-001864,EV-0001864,SU-00114,ST-0004,2026-01-10T01:21:00Z,voice,303.6,minutes,4.94,2026-01-10T01:21:00Z
usage_events-001865,EV-0001865,SU-00115,ST-0005,2026-01-10T01:28:00Z,sms,307.7,messages,3.26,2026-01-10T01:28:00Z
usage_events-001866,EV-0001866,SU-00116,ST-0006,2026-01-10T01:35:00Z,data,322.0,mb,4.36,2026-01-10T01:35:00Z
usage_events-001867,EV-0001867,SU-00117,ST-0007,2026-01-10T01:42:00Z,voice,387.5,minutes,3.08,2026-01-10T01:42:00Z
usage_events-001868,EV-0001868,SU-00118,ST-0008,2026-01-10T01:49:00Z,voice,61.4,minutes,3.12,2026-01-10T01:49:00Z
usage_events-001869,EV-0001869,SU-00119,ST-0009,2026-01-10T01:56:00Z,data,435.0,mb,1.83,2026-01-10T01:56:00Z
usage_events-001870,EV-0001870,SU-00120,ST-0010,2026-01-10T02:03:00Z,data,162.8,mb,2.60,2026-01-10T02:03:00Z
usage_events-001871,EV-0001871,SU-00121,ST-0011,2026-01-10T02:10:00Z,voice,320.0,minutes,0.32,2026-01-10T02:10:00Z
usage_events-001872,EV-0001872,SU-00122,ST-0012,2026-01-10T02:17:00Z,data,84.0,mb,1.67,2026-01-10T02:17:00Z
usage_events-001873,EV-0001873,SU-00123,ST-0013,2026-01-10T02:24:00Z,data,207.1,mb,3.46,2026-01-10T02:24:00Z
usage_events-001874,EV-0001874,SU-00124,ST-0014,2026-01-10T02:31:00Z,sms,118.5,messages,4.32,2026-01-10T02:31:00Z
usage_events-001875,EV-0001875,SU-00125,ST-0015,2026-01-10T02:38:00Z,voice,29.5,minutes,0.17,2026-01-10T02:38:00Z
usage_events-001876,EV-0001876,SU-00126,ST-0016,2026-01-10T02:45:00Z,data,342.1,mb,0.81,2026-01-10T02:45:00Z
usage_events-001877,EV-0001877,SU-00127,ST-0017,2026-01-10T02:52:00Z,sms,275.2,messages,3.70,2026-01-10T02:52:00Z
usage_events-001878,EV-0001878,SU-00128,ST-0018,2026-01-10T02:59:00Z,voice,66.0,minutes,3.44,2026-01-10T02:59:00Z
usage_events-001879,EV-0001879,SU-00129,ST-0019,2026-01-10T03:06:00Z,sms,273.2,messages,2.88,2026-01-10T03:06:00Z
usage_events-001880,EV-0001880,SU-00130,ST-0020,2026-01-10T03:13:00Z,data,296.1,mb,3.54,2026-01-10T03:13:00Z
usage_events-001881,EV-0001881,SU-00131,ST-0021,2026-01-10T03:20:00Z,voice,3.5,minutes,4.53,2026-01-10T03:20:00Z
usage_events-001882,EV-0001882,SU-00132,ST-0022,2026-01-10T03:27:00Z,voice,381.3,minutes,1.75,2026-01-10T03:27:00Z
usage_events-001883,EV-0001883,SU-00133,ST-0023,2026-01-10T03:34:00Z,data,143.5,mb,1.60,2026-01-10T03:34:00Z
usage_events-001884,EV-0001884,SU-00134,ST-0024,2026-01-10T03:41:00Z,data,192.8,mb,2.69,2026-01-10T03:41:00Z
usage_events-001885,EV-0001885,SU-00135,ST-0025,2026-01-10T03:48:00Z,data,84.5,mb,4.98,2026-01-10T03:48:00Z
usage_events-001886,EV-0001886,SU-00136,ST-0026,2026-01-10T03:55:00Z,data,163.6,mb,2.07,2026-01-10T03:55:00Z
usage_events-001887,EV-0001887,SU-00137,ST-0027,2026-01-10T04:02:00Z,sms,290.5,messages,3.98,2026-01-10T04:02:00Z
usage_events-001888,EV-0001888,SU-00138,ST-0028,2026-01-10T04:09:00Z,sms,14.5,messages,3.29,2026-01-10T04:09:00Z
usage_events-001889,EV-0001889,SU-00139,ST-0029,2026-01-10T04:16:00Z,voice,320.2,minutes,2.25,2026-01-10T04:16:00Z
usage_events-001890,EV-0001890,SU-00140,ST-0030,2026-01-10T04:23:00Z,data,331.3,mb,0.59,2026-01-10T04:23:00Z
usage_events-001891,EV-0001891,SU-00141,ST-0001,2026-01-10T04:30:00Z,voice,381.5,minutes,0.97,2026-01-10T04:30:00Z
usage_events-001892,EV-0001892,SU-00142,ST-0002,2026-01-10T04:37:00Z,voice,136.5,minutes,2.99,2026-01-10T04:37:00Z
usage_events-001893,EV-0001893,SU-00143,ST-0003,2026-01-10T04:44:00Z,data,170.5,mb,4.13,2026-01-10T04:44:00Z
usage_events-001894,EV-0001894,SU-00144,ST-0004,2026-01-10T04:51:00Z,sms,399.7,messages,2.90,2026-01-10T04:51:00Z
usage_events-001895,EV-0001895,SU-00145,ST-0005,2026-01-10T04:58:00Z,voice,395.1,minutes,2.38,2026-01-10T04:58:00Z
usage_events-001896,EV-0001896,SU-00146,ST-0006,2026-01-10T05:05:00Z,data,469.5,mb,2.64,2026-01-10T05:05:00Z
usage_events-001897,EV-0001897,SU-00147,ST-0007,2026-01-10T05:12:00Z,voice,24.7,minutes,0.37,2026-01-10T05:12:00Z
usage_events-001898,EV-0001898,SU-00148,ST-0008,2026-01-10T05:19:00Z,data,56.0,mb,2.50,2026-01-10T05:19:00Z
usage_events-001899,EV-0001899,SU-00149,ST-0009,2026-01-10T05:26:00Z,data,11.4,mb,0.67,2026-01-10T05:26:00Z
usage_events-001900,EV-0001900,SU-00150,ST-0010,2026-01-10T05:33:00Z,sms,56.2,messages,0.05,2026-01-10T05:33:00Z
usage_events-001901,EV-0001901,SU-00151,ST-0011,2026-01-10T05:40:00Z,voice,190.2,minutes,1.64,2026-01-10T05:40:00Z
usage_events-001902,EV-0001902,SU-00152,ST-0012,2026-01-10T05:47:00Z,data,297.4,mb,3.60,2026-01-10T05:47:00Z
usage_events-001903,EV-0001903,SU-00153,ST-0013,2026-01-10T05:54:00Z,data,378.9,mb,0.83,2026-01-10T05:54:00Z
usage_events-001904,EV-0001904,SU-00154,ST-0014,2026-01-10T06:01:00Z,data,211.6,mb,1.54,2026-01-10T06:01:00Z
usage_events-001905,EV-0001905,SU-00155,ST-0015,2026-01-10T06:08:00Z,voice,134.0,minutes,4.27,2026-01-10T06:08:00Z
usage_events-001906,EV-0001906,SU-00156,ST-0016,2026-01-10T06:15:00Z,data,180.2,mb,4.79,2026-01-10T06:15:00Z
usage_events-001907,EV-0001907,SU-00157,ST-0017,2026-01-10T06:22:00Z,voice,430.6,minutes,4.29,2026-01-10T06:22:00Z
usage_events-001908,EV-0001908,SU-00158,ST-0018,2026-01-10T06:29:00Z,sms,200.7,messages,2.75,2026-01-10T06:29:00Z
usage_events-001909,EV-0001909,SU-00159,ST-0019,2026-01-10T06:36:00Z,data,493.3,mb,1.50,2026-01-10T06:36:00Z
usage_events-001910,EV-0001910,SU-00160,ST-0020,2026-01-10T06:43:00Z,voice,297.2,minutes,4.85,2026-01-10T06:43:00Z
usage_events-001911,EV-0001911,SU-00161,ST-0021,2026-01-10T06:50:00Z,sms,361.4,messages,2.61,2026-01-10T06:50:00Z
usage_events-001912,EV-0001912,SU-00162,ST-0022,2026-01-10T06:57:00Z,voice,37.2,minutes,4.64,2026-01-10T06:57:00Z
usage_events-001913,EV-0001913,SU-00163,ST-0023,2026-01-10T07:04:00Z,sms,75.0,messages,1.02,2026-01-10T07:04:00Z
usage_events-001914,EV-0001914,SU-00164,ST-0024,2026-01-10T07:11:00Z,voice,432.0,minutes,3.49,2026-01-10T07:11:00Z
usage_events-001915,EV-0001915,SU-00165,ST-0025,2026-01-10T07:18:00Z,sms,271.6,messages,0.95,2026-01-10T07:18:00Z
usage_events-001916,EV-0001916,SU-00166,ST-0026,2026-01-10T07:25:00Z,data,31.9,mb,4.31,2026-01-10T07:25:00Z
usage_events-001917,EV-0001917,SU-00167,ST-0027,2026-01-10T07:32:00Z,data,27.8,mb,4.18,2026-01-10T07:32:00Z
usage_events-001918,EV-0001918,SU-00168,ST-0028,2026-01-10T07:39:00Z,data,271.1,mb,3.48,2026-01-10T07:39:00Z
usage_events-001919,EV-0001919,SU-00169,ST-0029,2026-01-10T07:46:00Z,voice,52.1,minutes,4.16,2026-01-10T07:46:00Z
usage_events-001920,EV-0001920,SU-00170,ST-0030,2026-01-10T07:53:00Z,sms,344.2,messages,2.09,2026-01-10T07:53:00Z
usage_events-001921,EV-0001921,SU-00171,ST-0001,2026-01-10T08:00:00Z,voice,85.7,minutes,3.04,2026-01-10T08:00:00Z
usage_events-001922,EV-0001922,SU-00172,ST-0002,2026-01-10T08:07:00Z,voice,289.4,minutes,3.29,2026-01-10T08:07:00Z
usage_events-001923,EV-0001923,SU-00173,ST-0003,2026-01-10T08:14:00Z,voice,87.6,minutes,3.14,2026-01-10T08:14:00Z
usage_events-001924,EV-0001924,SU-00174,ST-0004,2026-01-10T08:21:00Z,sms,168.1,messages,1.17,2026-01-10T08:21:00Z
usage_events-001925,EV-0001925,SU-00175,ST-0005,2026-01-10T08:28:00Z,sms,140.3,messages,0.83,2026-01-10T08:28:00Z
usage_events-001926,EV-0001926,SU-00176,ST-0006,2026-01-10T08:35:00Z,voice,203.6,minutes,2.90,2026-01-10T08:35:00Z
usage_events-001927,EV-0001927,SU-00177,ST-0007,2026-01-10T08:42:00Z,voice,220.5,minutes,0.16,2026-01-10T08:42:00Z
usage_events-001928,EV-0001928,SU-00178,ST-0008,2026-01-10T08:49:00Z,sms,31.9,messages,2.44,2026-01-10T08:49:00Z
usage_events-001929,EV-0001929,SU-00179,ST-0009,2026-01-10T08:56:00Z,voice,193.6,minutes,2.84,2026-01-10T08:56:00Z
usage_events-001930,EV-0001930,SU-00180,ST-0010,2026-01-10T09:03:00Z,data,259.8,mb,4.51,2026-01-10T09:03:00Z
usage_events-001931,EV-0001931,SU-00181,ST-0011,2026-01-10T09:10:00Z,data,492.6,mb,2.59,2026-01-10T09:10:00Z
usage_events-001932,EV-0001932,SU-00182,ST-0012,2026-01-10T09:17:00Z,voice,470.8,minutes,2.49,2026-01-10T09:17:00Z
usage_events-001933,EV-0001933,SU-00183,ST-0013,2026-01-10T09:24:00Z,sms,250.4,messages,1.91,2026-01-10T09:24:00Z
usage_events-001934,EV-0001934,SU-00184,ST-0014,2026-01-10T09:31:00Z,sms,329.7,messages,1.83,2026-01-10T09:31:00Z
usage_events-001935,EV-0001935,SU-00185,ST-0015,2026-01-10T09:38:00Z,data,203.1,mb,1.73,2026-01-10T09:38:00Z
usage_events-001936,EV-0001936,SU-00186,ST-0016,2026-01-10T09:45:00Z,data,99.1,mb,1.14,2026-01-10T09:45:00Z
usage_events-001937,EV-0001937,SU-00187,ST-0017,2026-01-10T09:52:00Z,data,76.1,mb,1.38,2026-01-10T09:52:00Z
usage_events-001938,EV-0001938,SU-00188,ST-0018,2026-01-10T09:59:00Z,voice,346.7,minutes,1.94,2026-01-10T09:59:00Z
usage_events-001939,EV-0001939,SU-00189,ST-0019,2026-01-10T10:06:00Z,sms,65.3,messages,0.21,2026-01-10T10:06:00Z
usage_events-001940,EV-0001940,SU-00190,ST-0020,2026-01-10T10:13:00Z,data,272.0,mb,1.79,2026-01-10T10:13:00Z
usage_events-001941,EV-0001941,SU-00191,ST-0021,2026-01-10T10:20:00Z,voice,473.6,minutes,3.60,2026-01-10T10:20:00Z
usage_events-001942,EV-0001942,SU-00192,ST-0022,2026-01-10T10:27:00Z,sms,71.7,messages,3.08,2026-01-10T10:27:00Z
usage_events-001943,EV-0001943,SU-00193,ST-0023,2026-01-10T10:34:00Z,voice,120.4,minutes,2.69,2026-01-10T10:34:00Z
usage_events-001944,EV-0001944,SU-00194,ST-0024,2026-01-10T10:41:00Z,sms,409.0,messages,1.42,2026-01-10T10:41:00Z
usage_events-001945,EV-0001945,SU-00195,ST-0025,2026-01-10T10:48:00Z,voice,108.3,minutes,3.61,2026-01-10T10:48:00Z
usage_events-001946,EV-0001946,SU-00196,ST-0026,2026-01-10T10:55:00Z,voice,185.9,minutes,0.69,2026-01-10T10:55:00Z
usage_events-001947,EV-0001947,SU-00197,ST-0027,2026-01-10T11:02:00Z,sms,384.5,messages,1.00,2026-01-10T11:02:00Z
usage_events-001948,EV-0001948,SU-00198,ST-0028,2026-01-10T11:09:00Z,data,448.4,mb,3.10,2026-01-10T11:09:00Z
usage_events-001949,EV-0001949,SU-00199,ST-0029,2026-01-10T11:16:00Z,data,259.0,mb,1.57,2026-01-10T11:16:00Z
usage_events-001950,EV-0001950,SU-00200,ST-0030,2026-01-10T11:23:00Z,data,249.4,mb,3.35,2026-01-10T11:23:00Z
usage_events-001951,EV-0001951,SU-00201,ST-0001,2026-01-10T11:30:00Z,voice,52.4,minutes,0.88,2026-01-10T11:30:00Z
usage_events-001952,EV-0001952,SU-00202,ST-0002,2026-01-10T11:37:00Z,data,313.5,mb,3.00,2026-01-10T11:37:00Z
usage_events-001953,EV-0001953,SU-00203,ST-0003,2026-01-10T11:44:00Z,data,115.0,mb,3.98,2026-01-10T11:44:00Z
usage_events-001954,EV-0001954,SU-00204,ST-0004,2026-01-10T11:51:00Z,sms,162.1,messages,0.87,2026-01-10T11:51:00Z
usage_events-001955,EV-0001955,SU-00205,ST-0005,2026-01-10T11:58:00Z,sms,449.7,messages,2.32,2026-01-10T11:58:00Z
usage_events-001956,EV-0001956,SU-00206,ST-0006,2026-01-10T12:05:00Z,voice,31.4,minutes,2.17,2026-01-10T12:05:00Z
usage_events-001957,EV-0001957,SU-00207,ST-0007,2026-01-10T12:12:00Z,voice,325.9,minutes,3.73,2026-01-10T12:12:00Z
usage_events-001958,EV-0001958,SU-00208,ST-0008,2026-01-10T12:19:00Z,data,388.6,mb,1.47,2026-01-10T12:19:00Z
usage_events-001959,EV-0001959,SU-00209,ST-0009,2026-01-10T12:26:00Z,voice,447.8,minutes,3.89,2026-01-10T12:26:00Z
usage_events-001960,EV-0001960,SU-00210,ST-0010,2026-01-10T12:33:00Z,sms,485.2,messages,3.10,2026-01-10T12:33:00Z
usage_events-001961,EV-0001961,SU-00211,ST-0011,2026-01-10T12:40:00Z,voice,364.6,minutes,4.69,2026-01-10T12:40:00Z
usage_events-001962,EV-0001962,SU-00212,ST-0012,2026-01-10T12:47:00Z,data,21.6,mb,2.29,2026-01-10T12:47:00Z
usage_events-001963,EV-0001963,SU-00213,ST-0013,2026-01-10T12:54:00Z,voice,233.6,minutes,1.35,2026-01-10T12:54:00Z
usage_events-001964,EV-0001964,SU-00214,ST-0014,2026-01-10T13:01:00Z,sms,495.8,messages,1.34,2026-01-10T13:01:00Z
usage_events-001965,EV-0001965,SU-00215,ST-0015,2026-01-10T13:08:00Z,data,461.6,mb,4.45,2026-01-10T13:08:00Z
usage_events-001966,EV-0001966,SU-00216,ST-0016,2026-01-10T13:15:00Z,voice,96.6,minutes,3.05,2026-01-10T13:15:00Z
usage_events-001967,EV-0001967,SU-00217,ST-0017,2026-01-10T13:22:00Z,voice,371.5,minutes,4.91,2026-01-10T13:22:00Z
usage_events-001968,EV-0001968,SU-00218,ST-0018,2026-01-10T13:29:00Z,sms,287.3,messages,4.41,2026-01-10T13:29:00Z
usage_events-001969,EV-0001969,SU-00219,ST-0019,2026-01-10T13:36:00Z,sms,53.3,messages,0.05,2026-01-10T13:36:00Z
usage_events-001970,EV-0001970,SU-00220,ST-0020,2026-01-10T13:43:00Z,voice,249.0,minutes,3.83,2026-01-10T13:43:00Z
usage_events-001971,EV-0001971,SU-00221,ST-0021,2026-01-10T13:50:00Z,voice,105.8,minutes,0.56,2026-01-10T13:50:00Z
usage_events-001972,EV-0001972,SU-00222,ST-0022,2026-01-10T13:57:00Z,sms,278.6,messages,4.11,2026-01-10T13:57:00Z
usage_events-001973,EV-0001973,SU-00223,ST-0023,2026-01-10T14:04:00Z,data,206.2,mb,3.71,2026-01-10T14:04:00Z
usage_events-001974,EV-0001974,SU-00224,ST-0024,2026-01-10T14:11:00Z,data,381.6,mb,3.47,2026-01-10T14:11:00Z
usage_events-001975,EV-0001975,SU-00225,ST-0025,2026-01-10T14:18:00Z,data,152.8,mb,2.05,2026-01-10T14:18:00Z
usage_events-001976,EV-0001976,SU-00226,ST-0026,2026-01-10T14:25:00Z,data,465.7,mb,0.88,2026-01-10T14:25:00Z
usage_events-001977,EV-0001977,SU-00227,ST-0027,2026-01-10T14:32:00Z,voice,205.9,minutes,3.94,2026-01-10T14:32:00Z
usage_events-001978,EV-0001978,SU-00228,ST-0028,2026-01-10T14:39:00Z,voice,280.1,minutes,1.35,2026-01-10T14:39:00Z
usage_events-001979,EV-0001979,SU-00229,ST-0029,2026-01-10T14:46:00Z,voice,128.3,minutes,3.03,2026-01-10T14:46:00Z
usage_events-001980,EV-0001980,SU-00230,ST-0030,2026-01-10T14:53:00Z,sms,302.4,messages,2.33,2026-01-10T14:53:00Z
usage_events-001981,EV-0001981,SU-00231,ST-0001,2026-01-10T15:00:00Z,data,264.8,mb,2.37,2026-01-10T15:00:00Z
usage_events-001982,EV-0001982,SU-00232,ST-0002,2026-01-10T15:07:00Z,data,100.7,mb,3.35,2026-01-10T15:07:00Z
usage_events-001983,EV-0001983,SU-00233,ST-0003,2026-01-10T15:14:00Z,voice,160.7,minutes,0.29,2026-01-10T15:14:00Z
usage_events-001984,EV-0001984,SU-00234,ST-0004,2026-01-10T15:21:00Z,voice,100.2,minutes,1.45,2026-01-10T15:21:00Z
usage_events-001985,EV-0001985,SU-00235,ST-0005,2026-01-10T15:28:00Z,data,320.0,mb,0.30,2026-01-10T15:28:00Z
usage_events-001986,EV-0001986,SU-00236,ST-0006,2026-01-10T15:35:00Z,sms,439.0,messages,0.60,2026-01-10T15:35:00Z
usage_events-001987,EV-0001987,SU-00237,ST-0007,2026-01-10T15:42:00Z,sms,61.2,messages,2.15,2026-01-10T15:42:00Z
usage_events-001988,EV-0001988,SU-00238,ST-0008,2026-01-10T15:49:00Z,sms,188.9,messages,2.12,2026-01-10T15:49:00Z
usage_events-001989,EV-0001989,SU-00239,ST-0009,2026-01-10T15:56:00Z,sms,49.7,messages,1.44,2026-01-10T15:56:00Z
usage_events-001990,EV-0001990,SU-00240,ST-0010,2026-01-10T16:03:00Z,voice,394.9,minutes,0.40,2026-01-10T16:03:00Z
usage_events-001991,EV-0001991,SU-00241,ST-0011,2026-01-10T16:10:00Z,sms,386.2,messages,1.14,2026-01-10T16:10:00Z
usage_events-001992,EV-0001992,SU-00242,ST-0012,2026-01-10T16:17:00Z,data,420.8,mb,2.12,2026-01-10T16:17:00Z
usage_events-001993,EV-0001993,SU-00243,ST-0013,2026-01-10T16:24:00Z,sms,209.7,messages,4.41,2026-01-10T16:24:00Z
usage_events-001994,EV-0001994,SU-00244,ST-0014,2026-01-10T16:31:00Z,data,284.7,mb,1.18,2026-01-10T16:31:00Z
usage_events-001995,EV-0001995,SU-00245,ST-0015,2026-01-10T16:38:00Z,voice,123.8,minutes,4.54,2026-01-10T16:38:00Z
usage_events-001996,EV-0001996,SU-00246,ST-0016,2026-01-10T16:45:00Z,data,345.5,mb,1.77,2026-01-10T16:45:00Z
usage_events-001997,EV-0001997,SU-00247,ST-0017,2026-01-10T16:52:00Z,voice,111.4,minutes,2.66,2026-01-10T16:52:00Z
usage_events-001998,EV-0001998,SU-00248,ST-0018,2026-01-10T16:59:00Z,voice,276.6,minutes,4.86,2026-01-10T16:59:00Z
usage_events-001999,EV-0001999,SU-00249,ST-0019,2026-01-10T17:06:00Z,sms,398.9,messages,2.26,2026-01-10T17:06:00Z
usage_events-002000,EV-0002000,SU-00250,ST-0020,2026-01-10T17:13:00Z,voice,203.5,minutes,2.50,2026-01-10T17:13:00Z
usage_events-002001,EV-0002001,SU-00001,ST-0021,2026-01-10T17:20:00Z,sms,75.7,messages,1.58,2026-01-10T17:20:00Z
usage_events-002002,EV-0002002,SU-00002,ST-0022,2026-01-10T17:27:00Z,sms,38.4,messages,0.26,2026-01-10T17:27:00Z
usage_events-002003,EV-0002003,SU-00003,ST-0023,2026-01-10T17:34:00Z,voice,194.0,minutes,1.55,2026-01-10T17:34:00Z
usage_events-002004,EV-0002004,SU-00004,ST-0024,2026-01-10T17:41:00Z,data,34.2,mb,0.38,2026-01-10T17:41:00Z
usage_events-002005,EV-0002005,SU-00005,ST-0025,2026-01-10T17:48:00Z,data,449.3,mb,2.37,2026-01-10T17:48:00Z
usage_events-002006,EV-0002006,SU-00006,ST-0026,2026-01-10T17:55:00Z,data,188.1,mb,1.80,2026-01-10T17:55:00Z
usage_events-002007,EV-0002007,SU-00007,ST-0027,2026-01-10T18:02:00Z,voice,265.8,minutes,2.30,2026-01-10T18:02:00Z
usage_events-002008,EV-0002008,SU-00008,ST-0028,2026-01-10T18:09:00Z,sms,273.6,messages,4.71,2026-01-10T18:09:00Z
usage_events-002009,EV-0002009,SU-00009,ST-0029,2026-01-10T18:16:00Z,voice,301.5,minutes,1.32,2026-01-10T18:16:00Z
usage_events-002010,EV-0002010,SU-00010,ST-0030,2026-01-10T18:23:00Z,data,270.4,mb,2.82,2026-01-10T18:23:00Z
usage_events-002011,EV-0002011,SU-00011,ST-0001,2026-01-10T18:30:00Z,voice,424.0,minutes,1.29,2026-01-10T18:30:00Z
usage_events-002012,EV-0002012,SU-00012,ST-0002,2026-01-10T18:37:00Z,voice,63.1,minutes,3.01,2026-01-10T18:37:00Z
usage_events-002013,EV-0002013,SU-00013,ST-0003,2026-01-10T18:44:00Z,voice,167.4,minutes,2.82,2026-01-10T18:44:00Z
usage_events-002014,EV-0002014,SU-00014,ST-0004,2026-01-10T18:51:00Z,data,186.3,mb,3.31,2026-01-10T18:51:00Z
usage_events-002015,EV-0002015,SU-00015,ST-0005,2026-01-10T18:58:00Z,sms,450.9,messages,0.18,2026-01-10T18:58:00Z
usage_events-002016,EV-0002016,SU-00016,ST-0006,2026-01-10T19:05:00Z,data,485.8,mb,2.20,2026-01-10T19:05:00Z
usage_events-002017,EV-0002017,SU-00017,ST-0007,2026-01-10T19:12:00Z,data,271.2,mb,2.76,2026-01-10T19:12:00Z
usage_events-002018,EV-0002018,SU-00018,ST-0008,2026-01-10T19:19:00Z,voice,284.6,minutes,4.78,2026-01-10T19:19:00Z
usage_events-002019,EV-0002019,SU-00019,ST-0009,2026-01-10T19:26:00Z,sms,300.2,messages,4.32,2026-01-10T19:26:00Z
usage_events-002020,EV-0002020,SU-00020,ST-0010,2026-01-10T19:33:00Z,sms,490.1,messages,1.19,2026-01-10T19:33:00Z
usage_events-002021,EV-0002021,SU-00021,ST-0011,2026-01-10T19:40:00Z,voice,400.7,minutes,2.88,2026-01-10T19:40:00Z
usage_events-002022,EV-0002022,SU-00022,ST-0012,2026-01-10T19:47:00Z,data,498.0,mb,2.46,2026-01-10T19:47:00Z
usage_events-002023,EV-0002023,SU-00023,ST-0013,2026-01-10T19:54:00Z,data,328.9,mb,4.02,2026-01-10T19:54:00Z
usage_events-002024,EV-0002024,SU-00024,ST-0014,2026-01-10T20:01:00Z,sms,348.7,messages,0.56,2026-01-10T20:01:00Z
usage_events-002025,EV-0002025,SU-00025,ST-0015,2026-01-10T20:08:00Z,data,152.1,mb,2.07,2026-01-10T20:08:00Z
usage_events-002026,EV-0002026,SU-00026,ST-0016,2026-01-10T20:15:00Z,data,200.8,mb,0.98,2026-01-10T20:15:00Z
usage_events-002027,EV-0002027,SU-00027,ST-0017,2026-01-10T20:22:00Z,sms,26.7,messages,0.37,2026-01-10T20:22:00Z
usage_events-002028,EV-0002028,SU-00028,ST-0018,2026-01-10T20:29:00Z,voice,62.3,minutes,1.65,2026-01-10T20:29:00Z
usage_events-002029,EV-0002029,SU-00029,ST-0019,2026-01-10T20:36:00Z,data,377.2,mb,0.40,2026-01-10T20:36:00Z
usage_events-002030,EV-0002030,SU-00030,ST-0020,2026-01-10T20:43:00Z,voice,373.1,minutes,3.35,2026-01-10T20:43:00Z
usage_events-002031,EV-0002031,SU-00031,ST-0021,2026-01-10T20:50:00Z,voice,164.1,minutes,3.12,2026-01-10T20:50:00Z
usage_events-002032,EV-0002032,SU-00032,ST-0022,2026-01-10T20:57:00Z,data,107.4,mb,4.43,2026-01-10T20:57:00Z
usage_events-002033,EV-0002033,SU-00033,ST-0023,2026-01-10T21:04:00Z,sms,20.6,messages,4.75,2026-01-10T21:04:00Z
usage_events-002034,EV-0002034,SU-00034,ST-0024,2026-01-10T21:11:00Z,data,484.4,mb,0.93,2026-01-10T21:11:00Z
usage_events-002035,EV-0002035,SU-00035,ST-0025,2026-01-10T21:18:00Z,sms,14.9,messages,0.45,2026-01-10T21:18:00Z
usage_events-002036,EV-0002036,SU-00036,ST-0026,2026-01-10T21:25:00Z,data,461.0,mb,3.43,2026-01-10T21:25:00Z
usage_events-002037,EV-0002037,SU-00037,ST-0027,2026-01-10T21:32:00Z,data,475.0,mb,2.42,2026-01-10T21:32:00Z
usage_events-002038,EV-0002038,SU-00038,ST-0028,2026-01-10T21:39:00Z,sms,59.2,messages,0.22,2026-01-10T21:39:00Z
usage_events-002039,EV-0002039,SU-00039,ST-0029,2026-01-10T21:46:00Z,sms,487.5,messages,2.17,2026-01-10T21:46:00Z
usage_events-002040,EV-0002040,SU-00040,ST-0030,2026-01-10T21:53:00Z,voice,59.0,minutes,4.50,2026-01-10T21:53:00Z
usage_events-002041,EV-0002041,SU-00041,ST-0001,2026-01-10T22:00:00Z,sms,315.0,messages,3.52,2026-01-10T22:00:00Z
usage_events-002042,EV-0002042,SU-00042,ST-0002,2026-01-10T22:07:00Z,voice,483.3,minutes,3.15,2026-01-10T22:07:00Z
usage_events-002043,EV-0002043,SU-00043,ST-0003,2026-01-10T22:14:00Z,voice,423.8,minutes,4.44,2026-01-10T22:14:00Z
usage_events-002044,EV-0002044,SU-00044,ST-0004,2026-01-10T22:21:00Z,sms,382.3,messages,0.36,2026-01-10T22:21:00Z
usage_events-002045,EV-0002045,SU-00045,ST-0005,2026-01-10T22:28:00Z,data,79.5,mb,2.34,2026-01-10T22:28:00Z
usage_events-002046,EV-0002046,SU-00046,ST-0006,2026-01-10T22:35:00Z,sms,137.4,messages,2.30,2026-01-10T22:35:00Z
usage_events-002047,EV-0002047,SU-00047,ST-0007,2026-01-10T22:42:00Z,data,114.8,mb,3.11,2026-01-10T22:42:00Z
usage_events-002048,EV-0002048,SU-00048,ST-0008,2026-01-10T22:49:00Z,voice,340.6,minutes,3.29,2026-01-10T22:49:00Z
usage_events-002049,EV-0002049,SU-00049,ST-0009,2026-01-10T22:56:00Z,voice,311.4,minutes,0.24,2026-01-10T22:56:00Z
usage_events-002050,EV-0002050,SU-00050,ST-0010,2026-01-10T23:03:00Z,data,11.9,mb,4.71,2026-01-10T23:03:00Z
usage_events-002051,EV-0002051,SU-00051,ST-0011,2026-01-10T23:10:00Z,voice,111.4,minutes,3.09,2026-01-10T23:10:00Z
usage_events-002052,EV-0002052,SU-00052,ST-0012,2026-01-10T23:17:00Z,sms,79.7,messages,1.67,2026-01-10T23:17:00Z
usage_events-002053,EV-0002053,SU-00053,ST-0013,2026-01-10T23:24:00Z,data,298.9,mb,5.00,2026-01-10T23:24:00Z
usage_events-002054,EV-0002054,SU-00054,ST-0014,2026-01-10T23:31:00Z,voice,327.5,minutes,0.37,2026-01-10T23:31:00Z
usage_events-002055,EV-0002055,SU-00055,ST-0015,2026-01-10T23:38:00Z,sms,371.3,messages,3.71,2026-01-10T23:38:00Z
