source_row_id,transaction_id,account_id,event_time,transaction_type,channel,merchant_category,currency,amount,status,updated_at
transactions-000953,TX-0000953,AC-00313,2026-01-08T06:32:00Z,debit,mobile,grocery,USD,283.25,posted,2026-01-08T06:32:00Z
transactions-000954,TX-0000954,AC-00314,2026-01-08T06:43:00Z,refund,mobile,services,USD,76.25,posted,2026-01-08T06:43:00Z
transactions-000955,TX-0000955,AC-00315,2026-01-08T06:54:00Z,credit,mobile,utilities,USD,115.25,posted,2026-01-08T06:54:00Z
transactions-000956,TX-0000956,AC-00316,2026-01-08T07:05:00Z,refund,mobile,utilities,USD,111.00,posted,2026-01-08T07:05:00Z
transactions-000957,TX-0000957,AC-00317,2026-01-08T07:16:00Z,credit,atm,services,USD,261.25,posted,2026-01-08T07:16:00Z
transactions-000958,TX-0000958,AC-00318,2026-01-08T07:27:00Z,debit,atm,services,USD,9.00,posted,2026-01-08T07:27:00Z
transactions-000959,TX-0000959,AC-00319,2026-01-08T07:38:00Z,refund,branch,services,USD,145.00,posted,2026-01-08T07:38:00Z
transactions-000960,TX-0000960,AC-00320,2026-01-08T07:49:00Z,refund,card,travel,USD,231.75,posted,2026-01-08T07:49:00Z
transactions-000961,TX-0000961,AC-00001,2026-01-08T08:00:00Z,refund,card,grocery,USD,195.50,posted,2026-01-08T08:00:00Z
transactions-000962,TX-0000962,AC-00002,2026-01-08T08:11:00Z,debit,mobile,travel,USD,284.75,posted,2026-01-08T08:11:00Z
transactions-000963,TX-0000963,AC-00003,2026-01-08T08:22:00Z,debit,atm,grocery,USD,10.25,posted,2026-01-08T08:22:00Z
transactions-000964,TX-0000964,AC-00004,2026-01-08T08:33:00Z,refund,branch,travel,USD,130.25,posted,2026-01-08T08:33:00Z
transactions-000965,TX-0000965,AC-00005,2026-01-08T08:44:00Z,refund,card,utilities,USD,135.00,posted,2026-01-08T08:44:00Z
transactions-000966,TX-0000966,AC-00006,2026-01-08T08:55:00Z,debit,card,travel,USD,290.00,posted,2026-01-08T08:55:00Z
transactions-000967,TX-0000967,AC-00007,2026-01-08T09:06:00Z,credit,card,utilities,USD,9.50,posted,2026-01-08T09:06:00Z
transactions-000968,TX-0000968,AC-00008,2026-01-08T09:17:00Z,debit,mobile,utilities,USD,277.00,posted,2026-01-08T09:17:00Z
transactions-000969,TX-0000969,AC-00009,2026-01-08T09:28:00Z,credit,atm,grocery,USD,121.50,posted,2026-01-08T09:28:00Z
transactions-000970,TX-0000970,AC-00010,2026-01-08T09:39:00Z,refund,branch,utilities,USD,146.75,posted,2026-01-08T09:39:00Z
transactions-000971,TX-0000971,AC-00011,2026-01-08T09:50:00Z,debit,atm,services,USD,59.75,posted,2026-01-08T09:50:00Z
transactions-000972,TX-0000972,AC-00012,2026-01-08T10:01:00Z,credit,card,travel,USD,280.00,posted,2026-01-08T10:01:00Z
transactions-000973,TX-0000973,AC-00013,2026-01-08T10:12:00Z,refund,mobile,grocery,USD,213.00,posted,2026-01-08T10:12:00Z
transactions-000974,TX-0000974,AC-00014,2026-01-08T10:23:00Z,refund,branch,utilities,USD,20.50,posted,2026-01-08T10:23:00Z
transactions-000975,TX-0000975,AC-00015,2026-01-08T10:34:00Z,debit,atm,travel,USD,209.00,posted,2026-01-08T10:34:00Z
transactions-000976,TX-0000976,AC-00016,2026-01-08T10:45:00Z,credit,card,travel,USD,13.75,posted,2026-01-08T10:45:00Z
transactions-000977,TX-0000977,AC-00017,2026-01-08T10:56:00Z,credit,branch,grocery,USD,18.75,posted,2026-01-08T10:56:00Z
transactions-000978,TX-0000978,AC-00018,2026-01-08T11:07:00Z,credit,atm,services,USD,207.50,posted,2026-01-08T11:07:00Z
transactions-000979,TX-0000979,AC-00019,2026-01-08T11:18:00Z,credit,card,travel,USD,268.25,posted,2026-01-08T11:18:00Z
transactions-000980,TX-0000980,AC-00020,2026-01-08T11:29:00Z,debit,atm,grocery,USD,44.00,posted,2026-01-08T11:29:00Z
transactions-000981,TX-0000981,AC-00021,2026-01-08T11:40:00Z,debit,card,grocery,USD,230.50,posted,2026-01-08T11:40:00Z
transactions-000982,TX-0000982,AC-00022,2026-01-08T11:51:00Z,debit,card,utilities,USD,200.50,posted,2026-01-08T11:51:00Z
transactions-000983,TX-0000983,AC-00023,2026-01-08T12:02:00Z,credit,card,grocery,USD,239.75,posted,2026-01-08T12:02:00Z
transactions-000984,TX-0000984,AC-00024,2026-01-08T12:13:00Z,debit,atm,grocery,USD,116.00,posted,2026-01-08T12:13:00Z
transactions-000985,TX-0000985,AC-00025,2026-01-08T12:24:00Z,refund,atm,grocery,USD,53.75,posted,2026-01-08T12:24:00Z
transactions-000986,TX-0000986,AC-00026,2026-01-08T12:35:00Z,refund,mobile,travel,USD,238.50,posted,2026-01-08T12:35:00Z
transactions-000987,TX-0000987,AC-00027,2026-01-08T12:46:00Z,credit,card,utilities,USD,81.25,posted,2026-01-08T12:46:00Z
transactions-000988,TX-0000988,AC-00028,2026-01-08T12:57:00Z,refund,atm,utilities,USD,87.00,posted,2026-01-08T12:57:00Z
transactions-000989,TX-0000989,AC-00029,2026-01-08T13:08:00Z,debit,mobile,travel,USD,106.25,posted,2026-01-08T13:08:00Z
transactions-000990,TX-0000990,AC-00030,2026-01-08T13:19:00Z,credit,mobile,services,USD,134.25,posted,2026-01-08T13:19:00Z
transactions-000991,TX-0000991,AC-00031,2026-01-08T13:30:00Z,credit,mobile,travel,USD,257.00,posted,2026-01-08T13:30:00Z
transactions-000992,TX-0000992,AC-00032,2026-01-08T13:41:00Z,debit,card,travel,USD,114.00,posted,2026-01-08T13:41:00Z
transactions-000993,TX-0000993,AC-00033,2026-01-08T13:52:00Z,credit,atm,grocery,USD,181.00,posted,2026-01-08T13:52:00Z
transactions-000994,TX-0000994,AC-00034,2026-01-08T14:03:00Z,credit,mobile,grocery,USD,74.75,posted,2026-01-08T14:03:00Z
transactions-000995,TX-0000995,AC-00035,2026-01-08T14:14:00Z,refund,mobile,travel,USD,285.75,posted,2026-01-08T14:14:00Z
transactions-000996,TX-0000996,AC-00036,2026-01-08T14:25:00Z,credit,atm,travel,USD,173.00,posted,2026-01-08T14:25:00Z
transactions-000997,TX-0000997,AC-00037,2026-01-08T14:36:00Z,debit,mobile,travel,USD,298.50,posted,2026-01-08T14:36:00Z
transactions-000998,TX-0000998,AC-00038,2026-01-08T14:47:00Z,refund,atm,grocery,USD,299.00,posted,2026-01-08T14:47:00Z
transactions-000999,TX-0000999,AC-00039,2026-01-08T14:58:00Z,refund,atm,services,USD,240.25,posted,2026-01-08T14:58:00Z
transactions-001000,TX-0001000,AC-00040,2026-01-08T15:09:00Z,debit,atm,grocery,USD,78.25,posted,2026-01-08T15:09:00Z
transactions-001001,TX-0001001,AC-00041,2026-01-08T15:20:00Z,credit,branch,grocery,USD,174.50,posted,2026-01-08T15:20:00Z
transactions-001002,TX-0001002,AC-00042,2026-01-08T15:31:00Z,refund,atm,services,USD,94.50,posted,2026-01-08T15:31:00Z
transactions-001003,TX-0001003,AC-00043,2026-01-08T15:42:00Z,debit,mobile,travel,USD,15.75,posted,2026-01-08T15:42:00Z
transactions-001004,TX-0001004,AC-00044,2026-01-08T15:53:00Z,debit,branch,utilities,USD,52.00,posted,2026-01-08T15:53:00Z
transactions-001005,TX-0001005,AC-00045,2026-01-08T16:04:00Z,credit,atm,services,USD,210.25,posted,2026-01-08T16:04:00Z
transactions-001006,TX-0001006,AC-00046,2026-01-08T16:15:00Z,refund,atm,grocery,USD,84.25,posted,2026-01-08T16:15:00Z
transactions-001007,TX-0001007,AC-00047,2026-01-08T16:26:00Z,credit,card,utilities,USD,13.50,posted,2026-01-08T16:26:00Z
transactions-001008,TX-0001008,AC-00048,2026-01-08T16:37:00Z,debit,atm,utilities,USD,160.25,posted,2026-01-08T16:37:00Z
transactions-001009,TX-0001009,AC-00049,2026-01-08T16:48:00Z,debit,atm,grocery,USD,236.25,posted,2026-01-08T16:48:00Z
transactions-001010,TX-0001010,AC-00050,2026-01-08T16:59:00Z,refund,mobile,travel,USD,224.50,posted,2026-01-08T16:59:00Z
transactions-001011,TX-0001011,AC-00051,2026-01-08T17:10:00Z,credit,branch,services,USD,237.75,posted,2026-01-08T17:10:00Z
transactions-001012,TX-0001012,AC-00052,2026-01-08T17:21:00Z,credit,card,travel,USD,138.75,posted,2026-01-08T17:21:00Z
transactions-001013,TX-0001013,AC-00053,2026-01-08T17:32:00Z,credit,branch,grocery,USD,153.00,posted,2026-01-08T17:32:00Z
transactions-001014,TX-0001014,AC-00054,2026-01-08T17:43:00Z,debit,mobile,travel,USD,43.00,posted,2026-01-08T17:43:00Z
transactions-001015,TX-0001015,AC-00055,2026-01-08T17:54:00Z,debit,card,utilities,USD,77.25,posted,2026-01-08T17:54:00Z
transactions-001016,TX-0001016,AC-00056,2026-01-08T18:05:00Z,refund,branch,utilities,USD,234.25,posted,2026-01-08T18:05:00Z
transactions-001017,TX-0001017,AC-00057,2026-01-08T18:16:00Z,refund,branch,services,USD,248.00,posted,2026-01-08T18:16:00Z
transactions-001018,TX-0001018,AC-00058,2026-01-08T18:27:00Z,refund,atm,services,USD,294.25,posted,2026-01-08T18:27:00Z
transactions-001019,TX-0001019,AC-00059,2026-01-08T18:38:00Z,credit,atm,travel,USD,35.75,posted,2026-01-08T18:38:00Z
transactions-001020,TX-0001020,AC-00060,2026-01-08T18:49:00Z,refund,mobile,utilities,USD,187.00,posted,2026-01-08T18:49:00Z
transactions-001021,TX-0001021,AC-00061,2026-01-08T19:00:00Z,credit,mobile,services,USD,1.50,posted,2026-01-08T19:00:00Z
transactions-001022,TX-0001022,AC-00062,2026-01-08T19:11:00Z,refund,card,grocery,USD,253.25,posted,2026-01-08T19:11:00Z
transactions-001023,TX-0001023,AC-00063,2026-01-08T19:22:00Z,credit,atm,services,USD,188.75,posted,2026-01-08T19:22:00Z
transactions-001024,TX-0001024,AC-00064,2026-01-08T19:33:00Z,debit,mobile,travel,USD,6.50,posted,2026-01-08T19:33:00Z
transactions-001025,TX-0001025,AC-00065,2026-01-08T19:44:00Z,refund,mobile,grocery,USD,41.25,posted,2026-01-08T19:44:00Z
transactions-001026,TX-0001026,AC-00066,2026-01-08T19:55:00Z,refund,mobile,services,USD,19.75,posted,2026-01-08T19:55:00Z
transactions-001027,TX-0001027,AC-00067,2026-01-08T20:06:00Z,credit,card,travel,USD,254.25,posted,2026-01-08T20:06:00Z
transactions-001028,TX-0001028,AC-00068,2026-01-08T20:17:00Z,debit,branch,utilities,USD,259.00,posted,2026-01-08T20:17:00Z
transactions-001029,TX-0001029,AC-00069,2026-01-08T20:28:00Z,debit,mobile,services,USD,231.00,posted,2026-01-08T20:28:00Z
transactions-001030,TX-0001030,AC-00070,2026-01-08T20:39:00Z,debit,branch,services,USD,134.75,posted,2026-01-08T20:39:00Z
transactions-001031,TX-0001031,AC-00071,2026-01-08T20:50:00Z,debit,atm,utilities,USD,130.50,posted,2026-01-08T20:50:00Z
transactions-001032,TX-0001032,AC-00072,2026-01-08T21:01:00Z,refund,mobile,utilities,USD,63.75,posted,2026-01-08T21:01:00Z
transactions-001033,TX-0001033,AC-00073,2026-01-08T21:12:00Z,debit,atm,travel,USD,78.00,posted,2026-01-08T21:12:00Z
transactions-001034,TX-0001034,AC-00074,2026-01-08T21:23:00Z,credit,card,utilities,USD,225.25,posted,2026-01-08T21:23:00Z
transactions-001035,TX-0001035,AC-00075,2026-01-08T21:34:00Z,refund,branch,services,USD,149.00,posted,2026-01-08T21:34:00Z
transactions-001036,TX-0001036,AC-00076,2026-01-08T21:45:00Z,debit,atm,services,USD,271.75,posted,2026-01-08T21:45:00Z
transactions-001037,TX-0001037,AC-00077,2026-01-08T21:56:00Z,refund,card,services,USD,181.00,posted,2026-01-08T21:56:00Z
transactions-001038,TX-0001038,AC-00078,2026-01-08T22:07:00Z,refund,card,grocery,USD,176.75,posted,2026-01-08T22:07:00Z
transactions-001039,TX-0001039,AC-00079,2026-01-08T22:18:00Z,debit,mobile,utilities,USD,240.25,posted,2026-01-08T22:18:00Z
transactions-001040,TX-0001040,AC-00080,2026-01-08T22:29:00Z,refund,card,grocery,USD,222.25,posted,2026-01-08T22:29:00Z
transactions-001041,TX-0001041,AC-00081,2026-01-08T22:40:00Z,credit,mobile,utilities,USD,83.25,posted,2026-01-08T22:40:00Z
transactions-001042,TX-0001042,AC-00082,2026-01-08T22:51:00Z,refund,branch,services,USD,178.75,posted,2026-01-08T22:51:00Z
transactions-001043,TX-0001043,AC-00083,2026-01-08T23:02:00Z,refund,mobile,grocery,USD,244.25,posted,2026-01-08T23:02:00Z
transactions-001044,TX-0001044,AC-00084,2026-01-08T23:13:00Z,credit,branch,utilities,USD,189.25,posted,2026-01-08T23:13:00Z
transactions-001045,TX-0001045,AC-00085,2026-01-08T23:24:00Z,debit,card,grocery,USD,83.25,posted,2026-01-08T23:24:00Z
transactions-001046,TX-0001046,AC-00086,2026-01-08T23:35:00Z,credit,branch,utilities,USD,221.00,posted,2026-01-08T23:35:00Z
transactions-001047,TX-0001047,AC-00087,2026-01-08T23:46:00Z,debit,branch,grocery,USD,103.75,posted,2026-01-08T23:46:00Z
transactions-001048,TX-0001048,AC-00088,2026-01-08T23:57:00Z,credit,atm,utilities,USD,130.50,posted,2026-01-08T23:57:00Z
transactions-001049,TX-0001049,AC-00089,2026-01-09T00:08:00Z,credit,atm,utilities,USD,148.25,posted,2026-01-09T00:08:00Z
transactions-001050,TX-0001050,AC-00090,2026-01-09T00:19:00Z,refund,mobile,grocery,USD,278.00,posted,2026-01-09T00:19:00Z
transactions-001051,TX-0001051,AC-00091,2026-01-09T00:30:00Z,debit,mobile,grocery,USD,266.25,posted,2026-01-09T00:30:00Z
transactions-001052,TX-0001052,AC-00092,2026-01-09T00:41:00Z,debit,atm,utilities,USD,229.00,posted,2026-01-09T00:41:00Z
transactions-001053,TX-0001053,AC-00093,2026-01-09T00:52:00Z,refund,branch,services,USD,62.50,posted,2026-01-09T00:52:00Z
transactions-001054,TX-0001054,AC-00094,2026-01-09T01:03:00Z,refund,mobile,grocery,USD,21.25,posted,2026-01-09T01:03:00Z
transactions-001055,TX-0001055,AC-00095,2026-01-09T01:14:00Z,credit,mobile,travel,USD,157.50,posted,2026-01-09T01:14:00Z
transactions-001056,TX-0001056,AC-00096,2026-01-09T01:25:00Z,refund,atm,services,USD,204.25,posted,2026-01-09T01:25:00Z
transactions-001057,TX-0001057,AC-00097,2026-01-09T01:36:00Z,credit,atm,grocery,USD,100.00,posted,2026-01-09T01:36:00Z
transactions-001058,TX-0001058,AC-00098,2026-01-09T01:47:00Z,refund,card,grocery,USD,33.50,posted,2026-01-09T01:47:00Z
transactions-001059,TX-0001059,AC-00099,2026-01-09T01:58:00Z,credit,atm,travel,USD,251.00,posted,2026-01-09T01:58:00Z
transactions-001060,TX-0001060,AC-00100,2026-01-09T02:09:00Z,refund,card,grocery,USD,261.25,posted,2026-01-09T02:09:00Z
transactions-001061,TX-0001061,AC-00101,2026-01-09T02:20:00Z,refund,branch,utilities,USD,200.25,posted,2026-01-09T02:20:00Z
transactions-001062,TX-0001062,AC-00102,2026-01-09T02:31:00Z,credit,branch,travel,USD,191.50,posted,2026-01-09T02:31:00Z
transactions-001063,TX-0001063,AC-00103,2026-01-09T02:42:00Z,refund,branch,grocery,USD,246.00,posted,2026-01-09T02:42:00Z
transactions-001064,TX-0001064,AC-00104,2026-01-09T02:53:00Z,credit,branch,services,USD,242.75,posted,2026-01-09T02:53:00Z
transactions-001065,TX-0001065,AC-00105,2026-01-09T03:04:00Z,refund,mobile,grocery,USD,239.75,posted,2026-01-09T03:04:00Z
transactions-001066,TX-0001066,AC-00106,2026-01-09T03:15:00Z,credit,branch,services,USD,8.25,posted,2026-01-09T03:15:00Z
transactions-001067,TX-0001067,AC-00107,2026-01-09T03:26:00Z,credit,atm,grocery,USD,255.75,posted,2026-01-09T03:26:00Z
transactions-001068,TX-0001068,AC-00108,2026-01-09T03:37:00Z,credit,branch,travel,USD,80.75,posted,2026-01-09T03:37:00Z
transactions-001069,TX-0001069,AC-00109,2026-01-09T03:48:00Z,debit,atm,travel,USD,249.75,posted,2026-01-09T03:48:00Z
transactions-001070,TX-0001070,AC-00110,2026-01-09T03:59:00Z,debit,card,travel,USD,267.00,posted,2026-01-09T03:59:00Z
transactions-001071,TX-0001071,AC-00111,2026-01-09T04:10:00Z,credit,branch,travel,USD,148.00,posted,2026-01-09T04:10:00Z
transactions-001072,TX-0001072,AC-00112,2026-01-09T04:21:00Z,credit,branch,grocery,USD,229.25,posted,2026-01-09T04:21:00Z
transactions-001073,TX-0001073,AC-00113,2026-01-09T04:32:00Z,credit,branch,grocery,USD,50.50,posted,2026-01-09T04:32:00Z
transactions-001074,TX-0001074,AC-00114,2026-01-09T04:43:00Z,refund,branch,services,USD,120.00,posted,2026-01-09T04:43:00Z
transactions-001075,TX-0001075,AC-00115,2026-01-09T04:54:00Z,debit,branch,services,USD,278.75,posted,2026-01-09T04:54:00Z
transactions-001076,TX-0001076,AC-00116,2026-01-09T05:05:00Z,credit,mobile,travel,USD,297.50,posted,2026-01-09T05:05:00Z
transactions-001077,TX-0001077,AC-00117,2026-01-09T05:16:00Z,credit,atm,utilities,USD,253.75,posted,2026-01-09T05:16:00Z
transactions-001078,TX-0001078,AC-00118,2026-01-09T05:27:00Z,debit,branch,utilities,USD,34.00,posted,2026-01-09T05:27:00Z
transactions-001079,TX-0001079,AC-00119,2026-01-09T05:38:00Z,refund,card,utilities,USD,80.00,posted,2026-01-09T05:38:00Z
transactions-001080,TX-0001080,AC-00120,2026-01-09T05:49:00Z,debit,card,services,USD,244.00,posted,2026-01-09T05:49:00Z
transactions-001081,TX-0001081,AC-00121,2026-01-09T06:00:00Z,refund,mobile,services,USD,161.00,posted,2026-01-09T06:00:00Z
transactions-001082,TX-0001082,AC-00122,2026-01-09T06:11:00Z,credit,atm,travel,USD,267.50,posted,2026-01-09T06:11:00Z
transactions-001083,TX-0001083,AC-00123,2026-01-09T06:22:00Z,debit,branch,services,USD,8.75,posted,2026-01-09T06:22:00Z
transactions-001084,TX-0001084,AC-00124,2026-01-09T06:33:00Z,refund,atm,travel,USD,135.75,posted,2026-01-09T06:33:00Z
transactions-001085,TX-0001085,AC-00125,2026-01-09T06:44:00Z,credit,branch,utilities,USD,205.75,posted,2026-01-09T06:44:00Z
transactions-001086,TX-0001086,AC-00126,2026-01-09T06:55:00Z,debit,mobile,services,USD,160.25,posted,2026-01-09T06:55:00Z
transactions-001087,TX-0001087,AC-00127,2026-01-09T07:06:00Z,refund,atm,utilities,USD,144.25,posted,2026-01-09T07:06:00Z
transactions-001088,TX-0001088,AC-00128,2026-01-09T07:17:00Z,debit,mobile,grocery,USD,248.25,posted,2026-01-09T07:17:00Z
transactions-001089,TX-0001089,AC-00129,2026-01-09T07:28:00Z,debit,atm,services,USD,168.50,posted,2026-01-09T07:28:00Z
transactions-001090,TX-0001090,AC-00130,2026-01-09T07:39:00Z,credit,atm,travel,USD,53.50,posted,2026-01-09T07:39:00Z
transactions-001091,TX-0001091,AC-00131,2026-01-09T07:50:00Z,credit,card,services,USD,40.25,posted,2026-01-09T07:50:00Z
transactions-001092,TX-0001092,AC-00132,2026-01-09T08:01:00Z,refund,card,grocery,USD,103.00,posted,2026-01-09T08:01:00Z
transactions-001093,TX-0001093,AC-00133,2026-01-09T08:12:00Z,debit,branch,utilities,USD,124.25,posted,2026-01-09T08:12:00Z
transactions-001094,TX-0001094,AC-00134,2026-01-09T08:23:00Z,refund,atm,grocery,USD,190.50,posted,2026-01-09T08:23:00Z
transactions-001095,TX-0001095,AC-00135,2026-01-09T08:34:00Z,credit,card,grocery,USD,120.25,posted,2026-01-09T08:34:00Z
transactions-001096,TX-0001096,AC-00136,2026-01-09T08:45:00Z,refund,card,services,USD,134.50,posted,2026-01-09T08:45:00Z
transactions-001097,TX-0001097,AC-00137,2026-01-09T08:56:00Z,credit,card,services,USD,105.50,posted,2026-01-09T08:56:00Z
transactions-001098,TX-0001098,AC-00138,2026-01-09T09:07:00Z,debit,mobile,grocery,USD,149.00,posted,2026-01-09T09:07:00Z
transactions-001099,TX-0001099,AC-00139,2026-01-09T09:18:00Z,refund,branch,utilities,USD,149.50,posted,2026-01-09T09:18:00Z
transactions-001100,TX-0001100,AC-00140,2026-01-09T09:29:00Z,credit,atm,travel,USD,62.00,posted,2026-01-09T09:29:00Z
transactions-001101,TX-0001101,AC-00141,2026-01-09T09:40:00Z,credit,mobile,travel,USD,167.75,posted,2026-01-09T09:40:00Z
transactions-001102,TX-0001102,AC-00142,2026-01-09T09:51:00Z,refund,mobile,services,USD,123.50,posted,2026-01-09T09:51:00Z
transactions-001103,TX-0001103,AC-00143,2026-01-09T10:02:00Z,debit,atm,services,USD,46.75,posted,2026-01-09T10:02:00Z
transactions-001104,TX-0001104,AC-00144,2026-01-09T10:13:00Z,debit,card,utilities,USD,32.00,posted,2026-01-09T10:13:00Z
transactions-001105,TX-0001105,AC-00145,2026-01-09T10:24:00Z,debit,mobile,services,USD,184.75,posted,2026-01-09T10:24:00Z
transactions-001106,TX-0001106,AC-00146,2026-01-09T10:35:00Z,refund,atm,utilities,USD,231.50,posted,2026-01-09T10:35:00Z
transactions-001107,TX-0001107,AC-00147,2026-01-09T10:46:00Z,credit,atm,grocery,USD,81.75,posted,2026-01-09T10:46:00Z
transactions-001108,TX-0001108,AC-00148,2026-01-09T10:57:00Z,credit,branch,travel,USD,212.25,posted,2026-01-09T10:57:00Z
transactions-001109,TX-0001109,AC-00149,2026-01-09T11:08:00Z,credit,mobile,services,USD,10.75,posted,2026-01-09T11:08:00Z
transactions-001110,TX-0001110,AC-00150,2026-01-09T11:19:00Z,debit,branch,grocery,USD,289.75,posted,2026-01-09T11:19:00Z
transactions-001111,TX-0001111,AC-00151,2026-01-09T11:30:00Z,debit,card,grocery,USD,119.75,posted,2026-01-09T11:30:00Z
transactions-001112,TX-0001112,AC-00152,2026-01-09T11:41:00Z,credit,branch,services,USD,269.25,posted,2026-01-09T11:41:00Z
transactions-001113,TX-0001113,AC-00153,2026-01-09T11:52:00Z,credit,atm,travel,USD,48.00,posted,2026-01-09T11:52:00Z
transactions-001114,TX-0001114,AC-00154,2026-01-09T12:03:00Z,credit,branch,travel,USD,119.00,posted,2026-01-09T12:03:00Z
transactions-001115,TX-0001115,AC-00155,2026-01-09T12:14:00Z,debit,atm,services,USD,41.75,posted,2026-01-09T12:14:00Z
transactions-001116,TX-0001116,AC-00156,2026-01-09T12:25:00Z,debit,atm,services,USD,86.50,posted,2026-01-09T12:25:00Z
transactions-001117,TX-0001117,AC-00157,2026-01-09T12:36:00Z,debit,atm,travel,USD,39.50,posted,2026-01-09T12:36:00Z
transactions-001118,TX-0001118,AC-00158,2026-01-09T12:47:00Z,debit,atm,utilities,USD,276.75,posted,2026-01-09T12:47:00Z
transactions-001119,TX-0001119,AC-00159,2026-01-09T12:58:00Z,refund,mobile,utilities,USD,27.75,posted,2026-01-09T12:58:00Z
transactions-001120,TX-0001120,AC-00160,2026-01-09T13:09:00Z,credit,atm,grocery,USD,143.00,posted,2026-01-09T13:09:00Z
transactions-001121,TX-0001121,AC-00161,2026-01-09T13:20:00Z,refund,branch,services,USD,108.00,posted,2026-01-09T13:20:00Z
transactions-001122,TX-0001122,AC-00162,2026-01-09T13:31:00Z,refund,atm,grocery,USD,108.25,posted,2026-01-09T13:31:00Z
transactions-001123,TX-0001123,AC-00163,2026-01-09T13:42:00Z,debit,card,services,USD,173.75,posted,2026-01-09T13:42:00Z
transactions-001124,TX-0001124,AC-00164,2026-01-09T13:53:00Z,credit,card,travel,USD,224.00,posted,2026-01-09T13:53:00Z
transactions-001125,TX-0001125,AC-00165,2026-01-09T14:04:00Z,refund,branch,travel,USD,241.00,posted,2026-01-09T14:04:00Z
