source_row_id,order_id,customer_id,order_time,channel,region,currency,order_status,discount_amount,declared_total,updated_at
orders-001040,OR-001040,RC-00140,2026-01-21T22:11:00Z,mobile,south,USD,completed,13.00,313.00,2026-01-21T22:11:00Z
orders-001041,OR-001041,RC-00141,2026-01-21T22:40:00Z,store,east,USD,completed,15.00,197.00,2026-01-21T22:40:00Z
orders-001042,OR-001042,RC-00142,2026-01-21T23:09:00Z,store,west,USD,refunded,2.00,364.00,2026-01-21T23:09:00Z
orders-001043,OR-001043,RC-00143,2026-01-21T23:38:00Z,mobile,west,USD,refunded,9.00,167.00,2026-01-21T23:38:00Z
orders-001044,OR-001044,RC-00144,2026-01-22T00:07:00Z,web,west,USD,refunded,1.00,375.00,2026-01-22T00:07:00Z
orders-001045,OR-001045,RC-00145,2026-01-22T00:36:00Z,web,west,USD,completed,17.00,166.00,2026-01-22T00:36:00Z
orders-001046,OR-001046,RC-00146,2026-01-22T01:05:00Z,web,south,USD,refunded,2.00,29.00,2026-01-22T01:05:00Z
orders-001047,OR-001047,RC-00147,2026-01-22T01:34:00Z,store,south,USD,completed,12.00,252.00,2026-01-22T01:34:00Z
orders-001048,OR-001048,RC-00148,2026-01-22T02:03:00Z,store,north,USD,completed,5.00,234.00,2026-01-22T02:03:00Z
orders-001049,OR-001049,RC-00149,2026-01-22T02:32:00Z,store,west,USD,completed,16.00,176.00,2026-01-22T02:32:00Z
orders-001050,OR-001050,RC-00150,2026-01-22T03:01:00Z,store,west,USD,completed,14.00,370.00,2026-01-22T03:01:00Z
orders-001051,OR-001051,RC-00151,2026-01-22T03:30:00Z,mobile,north,USD,completed,5.00,119.00,2026-01-22T03:30:00Z
orders-001052,OR-001052,RC-00152,2026-01-22T03:59:00Z,mobile,east,USD,completed,10.00,40.00,2026-01-22T03:59:00Z
orders-001053,OR-001053,RC-00153,2026-01-22T04:28:00Z,web,north,USD,refunded,5.00,151.00,2026-01-22T04:28:00Z
orders-001054,OR-001054,RC-00154,2026-01-22T04:57:00Z,web,east,USD,completed,11.00,66.00,2026-01-22T04:57:00Z
orders-001055,OR-001055,RC-00155,2026-01-22T05:26:00Z,mobile,north,USD,completed,0.00,115.00,2026-01-22T05:26:00Z
orders-001056,OR-001056,RC-00156,2026-01-22T05:55:00Z,web,north,USD,completed,10.00,47.00,2026-01-22T05:55:00Z
orders-001057,OR-001057,RC-00157,2026-01-22T06:24:00Z,web,west,USD,completed,3.00,310.00,2026-01-22T06:24:00Z
orders-001058,OR-001058,RC-00158,2026-01-22T06:53:00Z,web,west,USD,completed,17.00,376.00,2026-01-22T06:53:00Z
orders-001059,OR-001059,RC-00159,2026-01-22T07:22:00Z,mobile,south,USD,completed,1.00,375.00,2026-01-22T07:22:00Z
orders-001060,OR-001060,RC-00160,2026-01-22T07:51:00Z,mobile,east,USD,refunded,18.00,472.00,2026-01-22T07:51:00Z
orders-001061,OR-001061,RC-00161,2026-01-22T08:20:00Z,store,west,USD,refunded,8.00,252.00,2026-01-22T08:20:00Z
orders-001062,OR-001062,RC-00162,2026-01-22T08:49:00Z,web,south,USD,completed,8.00,176.00,2026-01-22T08:49:00Z
orders-001063,OR-001063,RC-00163,2026-01-22T09:18:00Z,mobile,south,USD,completed,3.00,249.00,2026-01-22T09:18:00Z
orders-001064,OR-001064,RC-00164,2026-01-22T09:47:00Z,mobile,south,USD,refunded,8.00,96.00,2026-01-22T09:47:00Z
orders-001065,OR-001065,RC-00165,2026-01-22T10:16:00Z,web,south,USD,completed,1.00,121.00,2026-01-22T10:16:00Z
orders-001066,OR-001066,RC-00166,2026-01-22T10:45:00Z,mobile,west,USD,completed,17.00,378.00,2026-01-22T10:45:00Z
orders-001067,OR-001067,RC-00167,2026-01-22T11:14:00Z,mobile,west,USD,refunded,11.00,312.00,2026-01-22T11:14:00Z
orders-001068,OR-001068,RC-00168,2026-01-22T11:43:00Z,mobile,east,USD,refunded,18.00,21.00,2026-01-22T11:43:00Z
orders-001069,OR-001069,RC-00169,2026-01-22T12:12:00Z,store,north,USD,completed,11.00,324.00,2026-01-22T12:12:00Z
orders-001070,OR-001070,RC-00170,2026-01-22T12:41:00Z,web,west,USD,completed,20.00,410.00,2026-01-22T12:41:00Z
orders-001071,OR-001071,RC-00171,2026-01-22T13:10:00Z,store,east,USD,completed,19.00,166.00,2026-01-22T13:10:00Z
orders-001072,OR-001072,RC-00172,2026-01-22T13:39:00Z,mobile,east,USD,refunded,20.00,288.00,2026-01-22T13:39:00Z
orders-001073,OR-001073,RC-00173,2026-01-22T14:08:00Z,mobile,west,USD,completed,13.00,204.00,2026-01-22T14:08:00Z
orders-001074,OR-001074,RC-00174,2026-01-22T14:37:00Z,web,north,USD,refunded,17.00,267.00,2026-01-22T14:37:00Z
orders-001075,OR-001075,RC-00175,2026-01-22T15:06:00Z,mobile,south,USD,completed,3.00,202.00,2026-01-22T15:06:00Z
orders-001076,OR-001076,RC-00176,2026-01-22T15:35:00Z,mobile,north,USD,refunded,4.00,195.00,2026-01-22T15:35:00Z
orders-001077,OR-001077,RC-00177,2026-01-22T16:04:00Z,mobile,east,USD,refunded,9.00,73.00,2026-01-22T16:04:00Z
orders-001078,OR-001078,RC-00178,2026-01-22T16:33:00Z,web,south,USD,completed,5.00,168.00,2026-01-22T16:33:00Z
orders-001079,OR-001079,RC-00179,2026-01-22T17:02:00Z,web,west,USD,completed,9.00,292.00,2026-01-22T17:02:00Z
orders-001080,OR-001080,RC-00180,2026-01-22T17:31:00Z,store,south,USD,completed,20.00,200.00,2026-01-22T17:31:00Z
orders-001081,OR-001081,RC-00181,2026-01-22T18:00:00Z,mobile,north,USD,completed,9.00,38.00,2026-01-22T18:00:00Z
orders-001082,OR-001082,RC-00182,2026-01-22T18:29:00Z,web,north,USD,refunded,1.00,48.00,2026-01-22T18:29:00Z
orders-001083,OR-001083,RC-00183,2026-01-22T18:58:00Z,store,east,USD,refunded,1.00,335.00,2026-01-22T18:58:00Z
orders-001084,OR-001084,RC-00184,2026-01-22T19:27:00Z,store,north,USD,refunded,16.00,54.00,2026-01-22T19:27:00Z
orders-001085,OR-001085,RC-00185,2026-01-22T19:56:00Z,store,west,USD,refunded,10.00,353.00,2026-01-22T19:56:00Z
orders-001086,OR-001086,RC-00186,2026-01-22T20:25:00Z,web,north,USD,completed,16.00,24.00,2026-01-22T20:25:00Z
orders-001087,OR-001087,RC-00187,2026-01-22T20:54:00Z,store,east,USD,completed,10.00,97.00,2026-01-22T20:54:00Z
orders-001088,OR-001088,RC-00188,2026-01-22T21:23:00Z,mobile,north,USD,refunded,15.00,25.00,2026-01-22T21:23:00Z
orders-001089,OR-001089,RC-00189,2026-01-22T21:52:00Z,store,west,USD,refunded,5.00,464.00,2026-01-22T21:52:00Z
orders-001090,OR-001090,RC-00190,2026-01-22T22:21:00Z,store,west,USD,completed,2.00,183.00,2026-01-22T22:21:00Z
orders-001091,OR-001091,RC-00191,2026-01-22T22:50:00Z,store,north,USD,completed,14.00,323.00,2026-01-22T22:50:00Z
orders-001092,OR-001092,RC-00192,2026-01-22T23:19:00Z,web,north,USD,refunded,3.00,394.00,2026-01-22T23:19:00Z
orders-001093,OR-001093,RC-00193,2026-01-22T23:48:00Z,store,west,USD,completed,10.00,261.00,2026-01-22T23:48:00Z
orders-001094,OR-001094,RC-00194,2026-01-23T00:17:00Z,web,east,USD,refunded,0.00,338.00,2026-01-23T00:17:00Z
orders-001095,OR-001095,RC-00195,2026-01-23T00:46:00Z,web,south,USD,refunded,12.00,420.00,2026-01-23T00:46:00Z
orders-001096,OR-001096,RC-00196,2026-01-23T01:15:00Z,mobile,west,USD,completed,5.00,194.00,2026-01-23T01:15:00Z
orders-001097,OR-001097,RC-00197,2026-01-23T01:44:00Z,web,west,USD,completed,15.00,415.00,2026-01-23T01:44:00Z
orders-001098,OR-001098,RC-00198,2026-01-23T02:13:00Z,web,east,USD,completed,4.00,328.00,2026-01-23T02:13:00Z
orders-001099,OR-001099,RC-00199,2026-01-23T02:42:00Z,web,north,USD,completed,6.00,362.00,2026-01-23T02:42:00Z
orders-001100,OR-001100,RC-00200,2026-01-23T03:11:00Z,store,west,USD,refunded,0.00,68.00,2026-01-23T03:11:00Z
orders-001101,OR-001101,RC-00201,2026-01-23T03:40:00Z,mobile,north,USD,refunded,4.00,286.00,2026-01-23T03:40:00Z
orders-001102,OR-001102,RC-00202,2026-01-23T04:09:00Z,store,east,USD,refunded,7.00,360.00,2026-01-23T04:09:00Z
orders-001103,OR-001103,RC-00203,2026-01-23T04:38:00Z,web,west,USD,refunded,14.00,146.00,2026-01-23T04:38:00Z
orders-001104,OR-001104,RC-00204,2026-01-23T05:07:00Z,store,south,USD,refunded,13.00,391.00,2026-01-23T05:07:00Z
orders-001105,OR-001105,RC-00205,2026-01-23T05:36:00Z,web,west,USD,completed,0.00,28.00,2026-01-23T05:36:00Z
orders-001106,OR-001106,RC-00206,2026-01-23T06:05:00Z,mobile,south,USD,completed,9.00,221.00,2026-01-23T06:05:00Z
orders-001107,OR-001107,RC-00207,2026-01-23T06:34:00Z,web,west,USD,completed,15.00,294.00,2026-01-23T06:34:00Z
orders-001108,OR-001108,RC-00208,2026-01-23T07:03:00Z,web,north,USD,completed,14.00,244.00,2026-01-23T07:03:00Z
orders-001109,OR-001109,RC-00209,2026-01-23T07:32:00Z,web,south,USD,completed,16.00,231.00,2026-01-23T07:32:00Z
orders-001110,OR-001110,RC-00210,2026-01-23T08:01:00Z,mobile,west,USD,completed,8.00,194.00,2026-01-23T08:01:00Z
orders-001111,OR-001111,RC-00211,2026-01-23T08:30:00Z,store,south,USD,completed,11.00,393.00,2026-01-23T08:30:00Z
orders-001112,OR-001112,RC-00212,2026-01-23T08:59:00Z,mobile,west,USD,completed,6.00,149.00,2026-01-23T08:59:00Z
orders-001113,OR-001113,RC-00213,2026-01-23T09:28:00Z,mobile,west,USD,completed,6.00,51.00,2026-01-23T09:28:00Z
orders-001114,OR-001114,RC-00214,2026-01-23T09:57:00Z,store,north,USD,refunded,0.00,22.00,2026-01-23T09:57:00Z
orders-001115,OR-001115,RC-00215,2026-01-23T10:26:00Z,mobile,east,USD,refunded,2.00,376.00,2026-01-23T10:26:00Z
orders-001116,OR-001116,RC-00216,2026-01-23T10:55:00Z,store,west,USD,completed,10.00,349.00,2026-01-23T10:55:00Z
orders-001117,OR-001117,RC-00217,2026-01-23T11:24:00Z,mobile,east,USD,refunded,18.00,185.00,2026-01-23T11:24:00Z
orders-001118,OR-001118,RC-00218,2026-01-23T11:53:00Z,web,south,USD,completed,18.00,474.00,2026-01-23T11:53:00Z
orders-001119,OR-001119,RC-00219,2026-01-23T12:22:00Z,web,west,USD,completed,20.00,279.00,2026-01-23T12:22:00Z
orders-001120,OR-001120,RC-00220,2026-01-23T12:51:00Z,store,east,USD,refunded,6.00,447.00,2026-01-23T12:51:00Z
orders-001121,OR-001121,RC-00221,2026-01-23T13:20:00Z,web,north,USD,completed,17.00,29.00,2026-01-23T13:20:00Z
orders-001122,OR-001122,RC-00222,2026-01-23T13:49:00Z,store,south,USD,completed,12.00,126.00,2026-01-23T13:49:00Z
orders-001123,OR-001123,RC-00223,2026-01-23T14:18:00Z,store,west,USD,completed,10.00,313.00,2026-01-23T14:18:00Z
orders-001124,OR-001124,RC-00224,2026-01-23T14:47:00Z,store,west,USD,completed,8.00,425.00,2026-01-23T14:47:00Z
orders-001125,OR-001125,RC-00225,2026-01-23T15:16:00Z,mobile,east,USD,completed,6.00,350.00,2026-01-23T15:16:00Z
orders-001126,OR-001126,RC-00226,2026-01-23T15:45:00Z,store,west,USD,completed,9.00,469.00,2026-01-23T15:45:00Z
orders-001127,OR-001127,RC-00227,2026-01-23T16:14:00Z,mobile,west,USD,completed,15.00,216.00,2026-01-23T16:14:00Z
orders-001128,OR-001128,RC-00228,2026-01-23T16:43:00Z,store,east,USD,completed,7.00,396.00,2026-01-23T16:43:00Z
orders-001129,OR-001129,RC-00229,2026-01-23T17:12:00Z,store,east,USD,refunded,2.00,248.00,2026-01-23T17:12:00Z
orders-001130,OR-001130,RC-00230,2026-01-23T17:41:00Z,mobile,south,USD,completed,11.00,33.00,2026-01-23T17:41:00Z
orders-001131,OR-001131,RC-00231,2026-01-23T18:10:00Z,mobile,north,USD,completed,20.00,302.00,2026-01-23T18:10:00Z
orders-001132,OR-001132,RC-00232,2026-01-23T18:39:00Z,web,east,USD,completed,18.00,216.00,2026-01-23T18:39:00Z
orders-001133,OR-001133,RC-00233,2026-01-23T19:08:00Z,web,east,USD,refunded,16.00,389.00,2026-01-23T19:08:00Z
orders-001134,OR-001134,RC-00234,2026-01-23T19:37:00Z,store,south,USD,completed,5.00,344.00,2026-01-23T19:37:00Z
orders-001135,OR-001135,RC-00235,2026-01-23T20:06:00Z,store,south,USD,refunded,11.00,247.00,2026-01-23T20:06:00Z
orders-001136,OR-001136,RC-00236,2026-01-23T20:35:00Z,store,north,USD,completed,12.00,267.00,2026-01-23T20:35:00Z
orders-001137,OR-001137,RC-00237,2026-01-23T21:04:00Z,store,north,USD,completed,2.00,162.00,2026-01-23T21:04:00Z
orders-001138,OR-001138,RC-00238,2026-01-23T21:33:00Z,web,east,USD,refunded,19.00,175.00,2026-01-23T21:33:00Z
orders-001139,OR-001139,RC-00239,2026-01-23T22:02:00Z,store,north,USD,refunded,8.00,141.00,2026-01-23T22:02:00Z
orders-001140,OR-001140,RC-00240,2026-01-23T22:31:00Z,web,east,USD,refunded,7.00,246.00,2026-01-23T22:31:00Z
orders-001141,OR-001141,RC-00241,2026-01-23T23:00:00Z,web,south,USD,completed,4.00,318.00,2026-01-23T23:00:00Z
orders-001142,OR-001142,RC-00242,2026-01-23T23:29:00Z,store,north,USD,refunded,2.00,216.00,2026-01-23T23:29:00Z
orders-001143,OR-001143,RC-00243,2026-01-23T23:58:00Z,web,south,USD,refunded,10.00,140.00,2026-01-23T23:58:00Z
orders-001144,OR-001144,RC-00244,2026-01-24T00:27:00Z,store,west,USD,completed,0.00,499.00,2026-01-24T00:27:00Z
orders-001145,OR-001145,RC-00245,2026-01-24T00:56:00Z,mobile,south,USD,refunded,8.00,62.00,2026-01-24T00:56:00Z
orders-001146,OR-001146,RC-00246,2026-01-24T01:25:00Z,web,north,USD,completed,18.00,294.00,2026-01-24T01:25:00Z
orders-001147,OR-001147,RC-00247,2026-01-24T01:54:00Z,mobile,west,USD,completed,11.00,464.00,2026-01-24T01:54:00Z
orders-001148,OR-001148,RC-00248,2026-01-24T02:23:00Z,mobile,west,USD,refunded,19.00,192.00,2026-01-24T02:23:00Z
orders-001149,OR-001149,RC-00249,2026-01-24T02:52:00Z,store,west,USD,refunded,16.00,425.00,2026-01-24T02:52:00Z
orders-001150,OR-001150,RC-00250,2026-01-24T03:21:00Z,mobile,west,USD,completed,20.00,411.00,2026-01-24T03:21:00Z
orders-001151,OR-001151,RC-00251,2026-01-24T03:50:00Z,web,east,USD,completed,1.00,161.00,2026-01-24T03:50:00Z
orders-001152,OR-001152,RC-00252,2026-01-24T04:19:00Z,web,south,USD,refunded,13.00,231.00,2026-01-24T04:19:00Z
orders-001153,OR-001153,RC-00253,2026-01-24T04:48:00Z,mobile,west,USD,completed,14.00,327.00,2026-01-24T04:48:00Z
orders-001154,OR-001154,RC-00254,2026-01-24T05:17:00Z,store,west,USD,refunded,14.00,155.00,2026-01-24T05:17:00Z
orders-001155,OR-001155,RC-00255,2026-01-24T05:46:00Z,mobile,east,USD,completed,10.00,153.00,2026-01-24T05:46:00Z
orders-001156,OR-001156,RC-00256,2026-01-24T06:15:00Z,web,south,USD,completed,18.00,319.00,2026-01-24T06:15:00Z
orders-001157,OR-001157,RC-00257,2026-01-24T06:44:00Z,web,north,USD,completed,0.00,423.00,2026-01-24T06:44:00Z
orders-001158,OR-001158,RC-00258,2026-01-24T07:13:00Z,mobile,south,USD,completed,12.00,170.00,2026-01-24T07:13:00Z
orders-001159,OR-001159,RC-00259,2026-01-24T07:42:00Z,web,north,USD,completed,0.00,168.00,2026-01-24T07:42:00Z
orders-001160,OR-001160,RC-00260,2026-01-24T08:11:00Z,web,south,USD,completed,4.00,485.00,2026-01-24T08:11:00Z
orders-001161,OR-001161,RC-00261,2026-01-24T08:40:00Z,store,south,USD,completed,9.00,400.00,2026-01-24T08:40:00Z
orders-001162,OR-001162,RC-00262,2026-01-24T09:09:00Z,mobile,east,USD,completed,14.00,226.00,2026-01-24T09:09:00Z
orders-001163,OR-001163,RC-00263,2026-01-24T09:38:00Z,web,east,USD,completed,14.00,416.00,2026-01-24T09:38:00Z
orders-001164,OR-001164,RC-00264,2026-01-24T10:07:00Z,web,west,USD,completed,12.00,237.00,2026-01-24T10:07:00Z
orders-001165,OR-001165,RC-00265,2026-01-24T10:36:00Z,web,east,USD,completed,5.00,391.00,2026-01-24T10:36:00Z
orders-001166,OR-001166,RC-00266,2026-01-24T11:05:00Z,store,south,USD,refunded,12.00,101.00,2026-01-24T11:05:00Z
orders-001167,OR-001167,RC-00267,2026-01-24T11:34:00Z,store,east,USD,completed,12.00,268.00,2026-01-24T11:34:00Z
orders-001168,OR-001168,RC-00268,2026-01-24T12:03:00Z,store,south,USD,completed,14.00,302.00,2026-01-24T12:03:00Z
orders-001169,OR-001169,RC-00269,2026-01-24T12:32:00Z,web,west,USD,refunded,14.00,294.00,2026-01-24T12:32:00Z
orders-001170,OR-001170,RC-00270,2026-01-24T13:01:00Z,mobile,west,USD,completed,1.00,113.00,2026-01-24T13:01:00Z
orders-001171,OR-001171,RC-00271,2026-01-24T13:30:00Z,web,east,USD,completed,13.00,207.00,2026-01-24T13:30:00Z
orders-001172,OR-001172,RC-00272,2026-01-24T13:59:00Z,mobile,south,USD,completed,9.00,491.00,2026-01-24T13:59:00Z
orders-001173,OR-001173,RC-00273,2026-01-24T14:28:00Z,store,west,USD,completed,9.00,224.00,2026-01-24T14:28:00Z
orders-001174,OR-001174,RC-00274,2026-01-24T14:57:00Z,mobile,south,USD,refunded,5.00,38.00,2026-01-24T14:57:00Z
orders-001175,OR-001175,RC-00275,2026-01-24T15:26:00Z,mobile,east,USD,completed,6.00,101.00,2026-01-24T15:26:00Z
orders-001176,OR-001176,RC-00276,2026-01-24T15:55:00Z,mobile,south,USD,completed,15.00,316.00,2026-01-24T15:55:00Z
orders-001177,OR-001177,RC-00277,2026-01-24T16:24:00Z,mobile,east,USD,completed,8.00,425.00,2026-01-24T16:24:00Z
orders-001178,OR-001178,RC-00278,2026-01-24T16:53:00Z,mobile,south,USD,completed,20.00,126.00,2026-01-24T16:53:00Z
orders-001179,OR-001179,RC-00279,2026-01-24T17:22:00Z,store,east,USD,completed,0.00,59.00,2026-01-24T17:22:00Z
orders-001180,OR-001180,RC-00280,2026-01-24T17:51:00Z,web,west,USD,completed,4.00,74.00,2026-01-24T17:51:00Z
orders-001181,OR-001181,RC-00281,2026-01-24T18:20:00Z,store,north,USD,completed,0.00,438.00,2026-01-24T18:20:00Z
orders-001182,OR-001182,RC-00282,2026-01-24T18:49:00Z,web,east,USD,refunded,8.00,165.00,2026-01-24T18:49:00Z
orders-001183,OR-001183,RC-00283,2026-01-24T19:18:00Z,mobile,south,USD,completed,1.00,215.00,2026-01-24T19:18:00Z
orders-001184,OR-001184,RC-00284,2026-01-24T19:47:00Z,mobile,north,USD,refunded,6.00,360.00,2026-01-24T19:47:00Z
orders-001185,OR-001185,RC-00285,2026-01-24T20:16:00Z,store,west,USD,completed,8.00,322.00,2026-01-24T20:16:00Z
orders-001186,OR-001186,RC-00286,2026-01-24T20:45:00Z,mobile,east,USD,completed,14.00,177.00,2026-01-24T20:45:00Z
orders-001187,OR-001187,RC-00287,2026-01-24T21:14:00Z,store,east,USD,completed,9.00,107.00,2026-01-24T21:14:00Z
orders-001188,OR-001188,RC-00288,2026-01-24T21:43:00Z,web,south,USD,completed,0.00,119.00,2026-01-24T21:43:00Z
orders-001189,OR-001189,RC-00289,2026-01-24T22:12:00Z,store,west,USD,refunded,19.00,25.00,2026-01-24T22:12:00Z
orders-001190,OR-001190,RC-00290,2026-01-24T22:41:00Z,store,north,USD,completed,0.00,336.00,2026-01-24T22:41:00Z
orders-001191,OR-001191,RC-00291,2026-01-24T23:10:00Z,store,north,USD,completed,11.00,451.00,2026-01-24T23:10:00Z
orders-001192,OR-001192,RC-00292,2026-01-24T23:39:00Z,store,west,USD,completed,13.00,336.00,2026-01-24T23:39:00Z
orders-001193,OR-001193,RC-00293,2026-01-25T00:08:00Z,mobile,east,USD,completed,2.00,297.00,2026-01-25T00:08:00Z
orders-001194,OR-001194,RC-00294,2026-01-25T00:37:00Z,store,east,USD,refunded,12.00,184.00,2026-01-25T00:37:00Z
orders-001195,OR-001195,RC-00295,2026-01-25T01:06:00Z,web,north,USD,completed,6.00,302.00,2026-01-25T01:06:00Z
orders-001196,OR-001196,RC-00296,2026-01-25T01:35:00Z,store,west,USD,unknown_state,7.00,473.00,2026-01-25T01:35:00Z
orders-001197,OR-001197,RC-00297,not-a-timestamp,mobile,north,USD,refunded,1.00,473.00,2026-01-25T02:04:00Z
orders-001198,OR-001198,RC-ORPHAN,2026-01-25T02:33:00Z,mobile,west,USD,refunded,7.00,396.00,2026-01-25T02:33:00Z
orders-001199,OR-001199,RC-00299,2026-01-25T03:02:00Z,mobile,south,USD,refunded,10.00,462.00,2026-01-25T03:02:00Z
orders-001200,OR-001199,RC-00300,2026-01-25T03:31:00Z,web,east,USD,completed,13.00,216.00,2026-01-25T03:31:00Z
