source_row_id,order_id,line_number,product_id,quantity,unit_price,discount_amount,updated_at
order_items-001079,OR-001079,1,PR-00029,1,118.00,8.00,2026-01-10T17:34:00Z
order_items-001080,OR-001080,1,PR-00030,4,122.00,6.00,2026-01-10T17:47:00Z
order_items-001081,OR-001081,1,PR-00031,4,163.00,3.00,2026-01-10T18:00:00Z
order_items-001082,OR-001082,1,PR-00032,4,182.00,7.00,2026-01-10T18:13:00Z
order_items-001083,OR-001083,1,PR-00033,4,258.00,7.00,2026-01-10T18:26:00Z
order_items-001084,OR-001084,1,PR-00034,1,86.00,6.00,2026-01-10T18:39:00Z
order_items-001085,OR-001085,1,PR-00035,2,73.00,3.00,2026-01-10T18:52:00Z
order_items-001086,OR-001086,1,PR-00036,1,78.00,9.00,2026-01-10T19:05:00Z
order_items-001087,OR-001087,1,PR-00037,3,92.00,5.00,2026-01-10T19:18:00Z
order_items-001088,OR-001088,1,PR-00038,2,165.00,9.00,2026-01-10T19:31:00Z
order_items-001089,OR-001089,1,PR-00039,4,59.00,10.00,2026-01-10T19:44:00Z
order_items-001090,OR-001090,1,PR-00040,2,233.00,8.00,2026-01-10T19:57:00Z
order_items-001091,OR-001091,1,PR-00041,2,269.00,3.00,2026-01-10T20:10:00Z
order_items-001092,OR-001092,1,PR-00042,2,44.00,5.00,2026-01-10T20:23:00Z
order_items-001093,OR-001093,1,PR-00043,4,34.00,10.00,2026-01-10T20:36:00Z
order_items-001094,OR-001094,1,PR-00044,4,267.00,8.00,2026-01-10T20:49:00Z
order_items-001095,OR-001095,1,PR-00045,2,203.00,4.00,2026-01-10T21:02:00Z
order_items-001096,OR-001096,1,PR-00046,4,181.00,1.00,2026-01-10T21:15:00Z
order_items-001097,OR-001097,1,PR-00047,2,23.00,8.00,2026-01-10T21:28:00Z
order_items-001098,OR-001098,1,PR-00048,2,106.00,7.00,2026-01-10T21:41:00Z
order_items-001099,OR-001099,1,PR-00049,2,138.00,1.00,2026-01-10T21:54:00Z
order_items-001100,OR-001100,1,PR-00050,3,242.00,10.00,2026-01-10T22:07:00Z
order_items-001101,OR-001101,1,PR-00051,4,264.00,3.00,2026-01-10T22:20:00Z
order_items-001102,OR-001102,1,PR-00052,2,16.00,7.00,2026-01-10T22:33:00Z
order_items-001103,OR-001103,1,PR-00053,2,173.00,8.00,2026-01-10T22:46:00Z
order_items-001104,OR-001104,1,PR-00054,2,156.00,5.00,2026-01-10T22:59:00Z
order_items-001105,OR-001105,1,PR-00055,4,221.00,0.00,2026-01-10T23:12:00Z
order_items-001106,OR-001106,1,PR-00056,2,261.00,10.00,2026-01-10T23:25:00Z
order_items-001107,OR-001107,1,PR-00057,1,240.00,10.00,2026-01-10T23:38:00Z
order_items-001108,OR-001108,1,PR-00058,3,206.00,6.00,2026-01-10T23:51:00Z
order_items-001109,OR-001109,1,PR-00059,4,155.00,10.00,2026-01-11T00:04:00Z
order_items-001110,OR-001110,1,PR-00060,3,63.00,7.00,2026-01-11T00:17:00Z
order_items-001111,OR-001111,1,PR-00061,4,241.00,0.00,2026-01-11T00:30:00Z
order_items-001112,OR-001112,1,PR-00062,4,181.00,9.00,2026-01-11T00:43:00Z
order_items-001113,OR-001113,1,PR-00063,1,25.00,7.00,2026-01-11T00:56:00Z
order_items-001114,OR-001114,1,PR-00064,3,6.00,2.00,2026-01-11T01:09:00Z
order_items-001115,OR-001115,1,PR-00065,3,185.00,8.00,2026-01-11T01:22:00Z
order_items-001116,OR-001116,1,PR-00066,3,28.00,6.00,2026-01-11T01:35:00Z
order_items-001117,OR-001117,1,PR-00067,2,273.00,4.00,2026-01-11T01:48:00Z
order_items-001118,OR-001118,1,PR-00068,2,240.00,10.00,2026-01-11T02:01:00Z
order_items-001119,OR-001119,1,PR-00069,3,216.00,5.00,2026-01-11T02:14:00Z
order_items-001120,OR-001120,1,PR-00070,4,11.00,2.00,2026-01-11T02:27:00Z
order_items-001121,OR-001121,1,PR-00071,1,15.00,8.00,2026-01-11T02:40:00Z
order_items-001122,OR-001122,1,PR-00072,4,152.00,6.00,2026-01-11T02:53:00Z
order_items-001123,OR-001123,1,PR-00073,4,153.00,0.00,2026-01-11T03:06:00Z
order_items-001124,OR-001124,1,PR-00074,2,117.00,6.00,2026-01-11T03:19:00Z
order_items-001125,OR-001125,1,PR-00075,1,39.00,7.00,2026-01-11T03:32:00Z
order_items-001126,OR-001126,1,PR-00076,4,238.00,4.00,2026-01-11T03:45:00Z
order_items-001127,OR-001127,1,PR-00077,1,90.00,3.00,2026-01-11T03:58:00Z
order_items-001128,OR-001128,1,PR-00078,2,98.00,5.00,2026-01-11T04:11:00Z
order_items-001129,OR-001129,1,PR-00079,4,172.00,8.00,2026-01-11T04:24:00Z
order_items-001130,OR-001130,1,PR-00080,2,222.00,5.00,2026-01-11T04:37:00Z
order_items-001131,OR-001131,1,PR-00081,2,50.00,6.00,2026-01-11T04:50:00Z
order_items-001132,OR-001132,1,PR-00082,2,263.00,4.00,2026-01-11T05:03:00Z
order_items-001133,OR-001133,1,PR-00083,3,37.00,9.00,2026-01-11T05:16:00Z
order_items-001134,OR-001134,1,PR-00084,2,66.00,3.00,2026-01-11T05:29:00Z
order_items-001135,OR-001135,1,PR-00085,4,243.00,10.00,2026-01-11T05:42:00Z
order_items-001136,OR-001136,1,PR-00086,2,34.00,10.00,2026-01-11T05:55:00Z
order_items-001137,OR-001137,1,PR-00087,2,297.00,5.00,2026-01-11T06:08:00Z
order_items-001138,OR-001138,1,PR-00088,3,251.00,7.00,2026-01-11T06:21:00Z
order_items-001139,OR-001139,1,PR-00089,4,34.00,5.00,2026-01-11T06:34:00Z
order_items-001140,OR-001140,1,PR-00090,4,263.00,2.00,2026-01-11T06:47:00Z
order_items-001141,OR-001141,1,PR-00091,1,220.00,0.00,2026-01-11T07:00:00Z
order_items-001142,OR-001142,1,PR-00092,2,143.00,9.00,2026-01-11T07:13:00Z
order_items-001143,OR-001143,1,PR-00093,4,119.00,2.00,2026-01-11T07:26:00Z
order_items-001144,OR-001144,1,PR-00094,2,172.00,2.00,2026-01-11T07:39:00Z
order_items-001145,OR-001145,1,PR-00095,3,62.00,0.00,2026-01-11T07:52:00Z
order_items-001146,OR-001146,1,PR-00096,4,33.00,10.00,2026-01-11T08:05:00Z
order_items-001147,OR-001147,1,PR-00097,3,101.00,5.00,2026-01-11T08:18:00Z
order_items-001148,OR-001148,1,PR-00098,1,43.00,10.00,2026-01-11T08:31:00Z
order_items-001149,OR-001149,1,PR-00099,2,132.00,2.00,2026-01-11T08:44:00Z
order_items-001150,OR-001150,1,PR-00100,4,86.00,0.00,2026-01-11T08:57:00Z
order_items-001151,OR-001151,1,PR-00101,2,186.00,1.00,2026-01-11T09:10:00Z
order_items-001152,OR-001152,1,PR-00102,1,258.00,5.00,2026-01-11T09:23:00Z
order_items-001153,OR-001153,1,PR-00103,1,86.00,0.00,2026-01-11T09:36:00Z
order_items-001154,OR-001154,1,PR-00104,3,46.00,0.00,2026-01-11T09:49:00Z
order_items-001155,OR-001155,1,PR-00105,2,39.00,7.00,2026-01-11T10:02:00Z
order_items-001156,OR-001156,1,PR-00106,3,150.00,6.00,2026-01-11T10:15:00Z
order_items-001157,OR-001157,1,PR-00107,4,253.00,5.00,2026-01-11T10:28:00Z
order_items-001158,OR-001158,1,PR-00108,2,138.00,7.00,2026-01-11T10:41:00Z
order_items-001159,OR-001159,1,PR-00109,4,264.00,6.00,2026-01-11T10:54:00Z
order_items-001160,OR-001160,1,PR-00110,1,261.00,9.00,2026-01-11T11:07:00Z
order_items-001161,OR-001161,1,PR-00111,1,192.00,1.00,2026-01-11T11:20:00Z
order_items-001162,OR-001162,1,PR-00112,3,101.00,7.00,2026-01-11T11:33:00Z
order_items-001163,OR-001163,1,PR-00113,3,121.00,9.00,2026-01-11T11:46:00Z
order_items-001164,OR-001164,1,PR-00114,4,38.00,0.00,2026-01-11T11:59:00Z
order_items-001165,OR-001165,1,PR-00115,4,221.00,3.00,2026-01-11T12:12:00Z
order_items-001166,OR-001166,1,PR-00116,1,252.00,10.00,2026-01-11T12:25:00Z
order_items-001167,OR-001167,1,PR-00117,1,57.00,1.00,2026-01-11T12:38:00Z
order_items-001168,OR-001168,1,PR-00118,4,265.00,1.00,2026-01-11T12:51:00Z
order_items-001169,OR-001169,1,PR-00119,1,141.00,10.00,2026-01-11T13:04:00Z
order_items-001170,OR-001170,1,PR-00120,3,274.00,6.00,2026-01-11T13:17:00Z
order_items-001171,OR-001171,1,PR-00121,2,36.00,5.00,2026-01-11T13:30:00Z
order_items-001172,OR-001172,1,PR-00122,3,197.00,1.00,2026-01-11T13:43:00Z
order_items-001173,OR-001173,1,PR-00123,1,94.00,0.00,2026-01-11T13:56:00Z
order_items-001174,OR-001174,1,PR-00124,4,66.00,4.00,2026-01-11T14:09:00Z
order_items-001175,OR-001175,1,PR-00125,1,34.00,4.00,2026-01-11T14:22:00Z
order_items-001176,OR-001176,1,PR-00126,2,63.00,1.00,2026-01-11T14:35:00Z
order_items-001177,OR-001177,1,PR-00127,3,114.00,6.00,2026-01-11T14:48:00Z
order_items-001178,OR-001178,1,PR-00128,3,186.00,5.00,2026-01-11T15:01:00Z
order_items-001179,OR-001179,1,PR-00129,3,93.00,2.00,2026-01-11T15:14:00Z
order_items-001180,OR-001180,1,PR-00130,4,171.00,2.00,2026-01-11T15:27:00Z
order_items-001181,OR-001181,1,PR-00131,4,69.00,5.00,2026-01-11T15:40:00Z
order_items-001182,OR-001182,1,PR-00132,4,171.00,5.00,2026-01-11T15:53:00Z
order_items-001183,OR-001183,1,PR-00133,2,98.00,5.00,2026-01-11T16:06:00Z
order_items-001184,OR-001184,1,PR-00134,3,215.00,1.00,2026-01-11T16:19:00Z
order_items-001185,OR-001185,1,PR-00135,1,116.00,10.00,2026-01-11T16:32:00Z
order_items-001186,OR-001186,1,PR-00136,4,214.00,2.00,2026-01-11T16:45:00Z
order_items-001187,OR-001187,1,PR-00137,1,55.00,5.00,2026-01-11T16:58:00Z
order_items-001188,OR-001188,1,PR-00138,3,172.00,6.00,2026-01-11T17:11:00Z
order_items-001189,OR-001189,1,PR-00139,3,122.00,2.00,2026-01-11T17:24:00Z
order_items-001190,OR-001190,1,PR-00140,3,64.00,6.00,2026-01-11T17:37:00Z
order_items-001191,OR-001191,1,PR-00141,1,173.00,1.00,2026-01-11T17:50:00Z
order_items-001192,OR-001192,1,PR-00142,2,45.00,1.00,2026-01-11T18:03:00Z
order_items-001193,OR-001193,1,PR-00143,4,70.00,4.00,2026-01-11T18:16:00Z
order_items-001194,OR-001194,1,PR-00144,1,108.00,6.00,2026-01-11T18:29:00Z
order_items-001195,OR-001195,1,PR-00145,4,212.00,4.00,2026-01-11T18:42:00Z
order_items-001196,OR-001196,1,PR-00146,2,130.00,10.00,2026-01-11T18:55:00Z
order_items-001197,OR-001197,1,PR-00147,4,32.00,6.00,2026-01-11T19:08:00Z
order_items-001198,OR-001198,1,PR-00148,1,204.00,5.00,2026-01-11T19:21:00Z
order_items-001199,OR-001199,1,PR-00149,4,253.00,2.00,2026-01-11T19:34:00Z
order_items-001200,OR-001200,1,PR-00150,4,63.00,10.00,2026-01-11T19:47:00Z
order_items-001201,OR-000001,2,PR-00001,2,283.00,6.00,2026-01-11T20:00:00Z
order_items-001202,OR-000002,2,PR-00002,3,206.00,3.00,2026-01-11T20:13:00Z
order_items-001203,OR-000003,2,PR-00003,1,170.00,6.00,2026-01-11T20:26:00Z
order_items-001204,OR-000004,2,PR-00004,1,251.00,5.00,2026-01-11T20:39:00Z
order_items-001205,OR-000005,2,PR-00005,4,98.00,4.00,2026-01-11T20:52:00Z
order_items-001206,OR-000006,2,PR-00006,1,149.00,1.00,2026-01-11T21:05:00Z
order_items-001207,OR-000007,2,PR-00007,4,41.00,3.00,2026-01-11T21:18:00Z
order_items-001208,OR-000008,2,PR-00008,3,184.00,3.00,2026-01-11T21:31:00Z
order_items-001209,OR-000009,2,PR-00009,3,111.00,10.00,2026-01-11T21:44:00Z
order_items-001210,OR-000010,2,PR-00010,1,209.00,9.00,2026-01-11T21:57:00Z
order_items-001211,OR-000011,2,PR-00011,2,97.00,10.00,2026-01-11T22:10:00Z
order_items-001212,OR-000012,2,PR-00012,3,156.00,9.00,2026-01-11T22:23:00Z
order_items-001213,OR-000013,2,PR-00013,4,26.00,3.00,2026-01-11T22:36:00Z
order_items-001214,OR-000014,2,PR-00014,1,17.00,10.00,2026-01-11T22:49:00Z
order_items-001215,OR-000015,2,PR-00015,1,101.00,0.00,2026-01-11T23:02:00Z
order_items-001216,OR-000016,2,PR-00016,3,161.00,8.00,2026-01-11T23:15:00Z
order_items-001217,OR-000017,2,PR-00017,4,181.00,7.00,2026-01-11T23:28:00Z
order_items-001218,OR-000018,2,PR-00018,4,48.00,1.00,2026-01-11T23:41:00Z
order_items-001219,OR-000019,2,PR-00019,1,18.00,1.00,2026-01-11T23:54:00Z
order_items-001220,OR-000020,2,PR-00020,3,295.00,2.00,2026-01-12T00:07:00Z
order_items-001221,OR-000021,2,PR-00021,1,195.00,9.00,2026-01-12T00:20:00Z
order_items-001222,OR-000022,2,PR-00022,2,12.00,9.00,2026-01-12T00:33:00Z
order_items-001223,OR-000023,2,PR-00023,2,189.00,7.00,2026-01-12T00:46:00Z
order_items-001224,OR-000024,2,PR-00024,4,39.00,1.00,2026-01-12T00:59:00Z
order_items-001225,OR-000025,2,PR-00025,3,266.00,0.00,2026-01-12T01:12:00Z
order_items-001226,OR-000026,2,PR-00026,4,258.00,9.00,2026-01-12T01:25:00Z
order_items-001227,OR-000027,2,PR-00027,2,74.00,3.00,2026-01-12T01:38:00Z
order_items-001228,OR-000028,2,PR-00028,4,203.00,4.00,2026-01-12T01:51:00Z
order_items-001229,OR-000029,2,PR-00029,4,293.00,6.00,2026-01-12T02:04:00Z
order_items-001230,OR-000030,2,PR-00030,3,51.00,0.00,2026-01-12T02:17:00Z
order_items-001231,OR-000031,2,PR-00031,1,84.00,6.00,2026-01-12T02:30:00Z
order_items-001232,OR-000032,2,PR-00032,2,126.00,0.00,2026-01-12T02:43:00Z
order_items-001233,OR-000033,2,PR-00033,1,192.00,2.00,2026-01-12T02:56:00Z
order_items-001234,OR-000034,2,PR-00034,2,169.00,6.00,2026-01-12T03:09:00Z
order_items-001235,OR-000035,2,PR-00035,1,27.00,5.00,2026-01-12T03:22:00Z
order_items-001236,OR-000036,2,PR-00036,3,44.00,4.00,2026-01-12T03:35:00Z
order_items-001237,OR-000037,2,PR-00037,3,17.00,6.00,2026-01-12T03:48:00Z
order_items-001238,OR-000038,2,PR-00038,4,211.00,8.00,2026-01-12T04:01:00Z
order_items-001239,OR-000039,2,PR-00039,4,191.00,4.00,2026-01-12T04:14:00Z
order_items-001240,OR-000040,2,PR-00040,4,162.00,4.00,2026-01-12T04:27:00Z
order_items-001241,OR-000041,2,PR-00041,2,151.00,5.00,2026-01-12T04:40:00Z
order_items-001242,OR-000042,2,PR-00042,1,229.00,3.00,2026-01-12T04:53:00Z
order_items-001243,OR-000043,2,PR-00043,1,18.00,9.00,2026-01-12T05:06:00Z
order_items-001244,OR-000044,2,PR-00044,4,126.00,3.00,2026-01-12T05:19:00Z
order_items-001245,OR-000045,2,PR-00045,2,137.00,1.00,2026-01-12T05:32:00Z
order_items-001246,OR-000046,2,PR-00046,2,120.00,1.00,2026-01-12T05:45:00Z
order_items-001247,OR-000047,2,PR-00047,3,218.00,10.00,2026-01-12T05:58:00Z
order_items-001248,OR-000048,2,PR-00048,1,149.00,3.00,2026-01-12T06:11:00Z
order_items-001249,OR-000049,2,PR-00049,1,264.00,7.00,2026-01-12T06:24:00Z
order_items-001250,OR-000050,2,PR-00050,4,50.00,0.00,2026-01-12T06:37:00Z
order_items-001251,OR-000051,2,PR-00051,1,105.00,1.00,2026-01-12T06:50:00Z
order_items-001252,OR-000052,2,PR-00052,1,157.00,0.00,2026-01-12T07:03:00Z
order_items-001253,OR-000053,2,PR-00053,1,244.00,5.00,2026-01-12T07:16:00Z
order_items-001254,OR-000054,2,PR-00054,1,117.00,0.00,2026-01-12T07:29:00Z
order_items-001255,OR-000055,2,PR-00055,2,110.00,0.00,2026-01-12T07:42:00Z
order_items-001256,OR-000056,2,PR-00056,3,93.00,3.00,2026-01-12T07:55:00Z
order_items-001257,OR-000057,2,PR-00057,4,201.00,2.00,2026-01-12T08:08:00Z
order_items-001258,OR-000058,2,PR-00058,3,60.00,6.00,2026-01-12T08:21:00Z
order_items-001259,OR-000059,2,PR-00059,3,255.00,10.00,2026-01-12T08:34:00Z
order_items-001260,OR-000060,2,PR-00060,2,103.00,0.00,2026-01-12T08:47:00Z
order_items-001261,OR-000061,2,PR-00061,2,230.00,1.00,2026-01-12T09:00:00Z
order_items-001262,OR-000062,2,PR-00062,4,62.00,9.00,2026-01-12T09:13:00Z
order_items-001263,OR-000063,2,PR-00063,1,189.00,9.00,2026-01-12T09:26:00Z
order_items-001264,OR-000064,2,PR-00064,1,190.00,7.00,2026-01-12T09:39:00Z
order_items-001265,OR-000065,2,PR-00065,2,111.00,6.00,2026-01-12T09:52:00Z
order_items-001266,OR-000066,2,PR-00066,2,184.00,4.00,2026-01-12T10:05:00Z
order_items-001267,OR-000067,2,PR-00067,3,231.00,9.00,2026-01-12T10:18:00Z
order_items-001268,OR-000068,2,PR-00068,1,204.00,3.00,2026-01-12T10:31:00Z
order_items-001269,OR-000069,2,PR-00069,3,181.00,2.00,2026-01-12T10:44:00Z
order_items-001270,OR-000070,2,PR-00070,3,138.00,10.00,2026-01-12T10:57:00Z
order_items-001271,OR-000071,2,PR-00071,1,22.00,6.00,2026-01-12T11:10:00Z
order_items-001272,OR-000072,2,PR-00072,2,233.00,9.00,2026-01-12T11:23:00Z
order_items-001273,OR-000073,2,PR-00073,4,5.00,10.00,2026-01-12T11:36:00Z
order_items-001274,OR-000074,2,PR-00074,2,65.00,8.00,2026-01-12T11:49:00Z
order_items-001275,OR-000075,2,PR-00075,3,221.00,8.00,2026-01-12T12:02:00Z
order_items-001276,OR-000076,2,PR-00076,4,67.00,0.00,2026-01-12T12:15:00Z
order_items-001277,OR-000077,2,PR-00077,2,139.00,7.00,2026-01-12T12:28:00Z
order_items-001278,OR-000078,2,PR-00078,3,35.00,1.00,2026-01-12T12:41:00Z
order_items-001279,OR-000079,2,PR-00079,3,21.00,9.00,2026-01-12T12:54:00Z
order_items-001280,OR-000080,2,PR-00080,3,272.00,4.00,2026-01-12T13:07:00Z
order_items-001281,OR-000081,2,PR-00081,3,141.00,9.00,2026-01-12T13:20:00Z
order_items-001282,OR-000082,2,PR-00082,1,111.00,3.00,2026-01-12T13:33:00Z
order_items-001283,OR-000083,2,PR-00083,3,229.00,10.00,2026-01-12T13:46:00Z
order_items-001284,OR-000084,2,PR-00084,1,260.00,10.00,2026-01-12T13:59:00Z
order_items-001285,OR-000085,2,PR-00085,4,263.00,0.00,2026-01-12T14:12:00Z
order_items-001286,OR-000086,2,PR-00086,1,94.00,2.00,2026-01-12T14:25:00Z
order_items-001287,OR-000087,2,PR-00087,4,45.00,5.00,2026-01-12T14:38:00Z
order_items-001288,OR-000088,2,PR-00088,2,96.00,9.00,2026-01-12T14:51:00Z
order_items-001289,OR-000089,2,PR-00089,1,9.00,5.00,2026-01-12T15:04:00Z
order_items-001290,OR-000090,2,PR-00090,1,235.00,5.00,2026-01-12T15:17:00Z
order_items-001291,OR-000091,2,PR-00091,4,147.00,10.00,2026-01-12T15:30:00Z
order_items-001292,OR-000092,2,PR-00092,3,23.00,9.00,2026-01-12T15:43:00Z
order_items-001293,OR-000093,2,PR-00093,4,58.00,6.00,2026-01-12T15:56:00Z
order_items-001294,OR-000094,2,PR-00094,2,9.00,5.00,2026-01-12T16:09:00Z
order_items-001295,OR-000095,2,PR-00095,1,50.00,1.00,2026-01-12T16:22:00Z
order_items-001296,OR-000096,2,PR-00096,2,25.00,3.00,2026-01-12T16:35:00Z
order_items-001297,OR-000097,2,PR-00097,2,180.00,8.00,2026-01-12T16:48:00Z
order_items-001298,OR-000098,2,PR-00098,2,221.00,0.00,2026-01-12T17:01:00Z
order_items-001299,OR-000099,2,PR-00099,2,231.00,5.00,2026-01-12T17:14:00Z
order_items-001300,OR-000100,2,PR-00100,4,289.00,7.00,2026-01-12T17:27:00Z
order_items-001301,OR-000101,2,PR-00101,4,171.00,2.00,2026-01-12T17:40:00Z
order_items-001302,OR-000102,2,PR-00102,2,221.00,2.00,2026-01-12T17:53:00Z
order_items-001303,OR-000103,2,PR-00103,4,24.00,3.00,2026-01-12T18:06:00Z
order_items-001304,OR-000104,2,PR-00104,3,19.00,7.00,2026-01-12T18:19:00Z
order_items-001305,OR-000105,2,PR-00105,4,162.00,0.00,2026-01-12T18:32:00Z
order_items-001306,OR-000106,2,PR-00106,4,86.00,3.00,2026-01-12T18:45:00Z
order_items-001307,OR-000107,2,PR-00107,3,133.00,9.00,2026-01-12T18:58:00Z
order_items-001308,OR-000108,2,PR-00108,3,19.00,2.00,2026-01-12T19:11:00Z
order_items-001309,OR-000109,2,PR-00109,2,38.00,9.00,2026-01-12T19:24:00Z
order_items-001310,OR-000110,2,PR-00110,2,99.00,1.00,2026-01-12T19:37:00Z
order_items-001311,OR-000111,2,PR-00111,2,96.00,1.00,2026-01-12T19:50:00Z
order_items-001312,OR-000112,2,PR-00112,2,129.00,2.00,2026-01-12T20:03:00Z
order_items-001313,OR-000113,2,PR-00113,1,164.00,6.00,2026-01-12T20:16:00Z
order_items-001314,OR-000114,2,PR-00114,2,150.00,10.00,2026-01-12T20:29:00Z
order_items-001315,OR-000115,2,PR-00115,4,200.00,0.00,2026-01-12T20:42:00Z
order_items-001316,OR-000116,2,PR-00116,1,274.00,9.00,2026-01-12T20:55:00Z
order_items-001317,OR-000117,2,PR-00117,4,274.00,7.00,2026-01-12T21:08:00Z
order_items-001318,OR-000118,2,PR-00118,4,36.00,10.00,2026-01-12T21:21:00Z
order_items-001319,OR-000119,2,PR-00119,3,241.00,10.00,2026-01-12T21:34:00Z
order_items-001320,OR-000120,2,PR-00120,1,168.00,2.00,2026-01-12T21:47:00Z
order_items-001321,OR-000121,2,PR-00121,4,20.00,3.00,2026-01-12T22:00:00Z
order_items-001322,OR-000122,2,PR-00122,3,277.00,3.00,2026-01-12T22:13:00Z
order_items-001323,OR-000123,2,PR-00123,1,46.00,7.00,2026-01-12T22:26:00Z
order_items-001324,OR-000124,2,PR-00124,2,155.00,9.00,2026-01-12T22:39:00Z
order_items-001325,OR-000125,2,PR-00125,3,286.00,4.00,2026-01-12T22:52:00Z
order_items-001326,OR-000126,2,PR-00126,1,285.00,5.00,2026-01-12T23:05:00Z
order_items-001327,OR-000127,2,PR-00127,1,215.00,0.00,2026-01-12T23:18:00Z
order_items-001328,OR-000128,2,PR-00128,2,227.00,10.00,2026-01-12T23:31:00Z
order_items-001329,OR-000129,2,PR-00129,4,243.00,1.00,2026-01-12T23:44:00Z
order_items-001330,OR-000130,2,PR-00130,1,276.00,6.00,2026-01-12T23:57:00Z
order_items-001331,OR-000131,2,PR-00131,1,124.00,5.00,2026-01-13T00:10:00Z
order_items-001332,OR-000132,2,PR-00132,2,48.00,4.00,2026-01-13T00:23:00Z
order_items-001333,OR-000133,2,PR-00133,3,287.00,6.00,2026-01-13T00:36:00Z
order_items-001334,OR-000134,2,PR-00134,1,289.00,7.00,2026-01-13T00:49:00Z
order_items-001335,OR-000135,2,PR-00135,1,24.00,8.00,2026-01-13T01:02:00Z
order_items-001336,OR-000136,2,PR-00136,2,98.00,7.00,2026-01-13T01:15:00Z
order_items-001337,OR-000137,2,PR-00137,3,171.00,10.00,2026-01-13T01:28:00Z
order_items-001338,OR-000138,2,PR-00138,1,226.00,6.00,2026-01-13T01:41:00Z
order_items-001339,OR-000139,2,PR-00139,1,298.00,6.00,2026-01-13T01:54:00Z
order_items-001340,OR-000140,2,PR-00140,1,260.00,8.00,2026-01-13T02:07:00Z
order_items-001341,OR-000141,2,PR-00141,4,298.00,10.00,2026-01-13T02:20:00Z
order_items-001342,OR-000142,2,PR-00142,4,219.00,4.00,2026-01-13T02:33:00Z
order_items-001343,OR-000143,2,PR-00143,1,213.00,7.00,2026-01-13T02:46:00Z
order_items-001344,OR-000144,2,PR-00144,3,133.00,9.00,2026-01-13T02:59:00Z
order_items-001345,OR-000145,2,PR-00145,1,157.00,4.00,2026-01-13T03:12:00Z
order_items-001346,OR-000146,2,PR-00146,3,64.00,9.00,2026-01-13T03:25:00Z
order_items-001347,OR-000147,2,PR-00147,3,56.00,9.00,2026-01-13T03:38:00Z
order_items-001348,OR-000148,2,PR-00148,4,108.00,7.00,2026-01-13T03:51:00Z
order_items-001349,OR-000149,2,PR-00149,2,255.00,8.00,2026-01-13T04:04:00Z
order_items-001350,OR-000150,2,PR-00150,4,44.00,5.00,2026-01-13T04:17:00Z
order_items-001351,OR-000151,2,PR-00001,3,186.00,7.00,2026-01-13T04:30:00Z
order_items-001352,OR-000152,2,PR-00002,3,133.00,7.00,2026-01-13T04:43:00Z
order_items-001353,OR-000153,2,PR-00003,2,191.00,9.00,2026-01-13T04:56:00Z
order_items-001354,OR-000154,2,PR-00004,3,110.00,6.00,2026-01-13T05:09:00Z
order_items-001355,OR-000155,2,PR-00005,2,268.00,4.00,2026-01-13T05:22:00Z
order_items-001356,OR-000156,2,PR-00006,2,11.00,8.00,2026-01-13T05:35:00Z
order_items-001357,OR-000157,2,PR-00007,1,169.00,9.00,2026-01-13T05:48:00Z
order_items-001358,OR-000158,2,PR-00008,2,154.00,3.00,2026-01-13T06:01:00Z
order_items-001359,OR-000159,2,PR-00009,2,216.00,8.00,2026-01-13T06:14:00Z
order_items-001360,OR-000160,2,PR-00010,1,51.00,7.00,2026-01-13T06:27:00Z
order_items-001361,OR-000161,2,PR-00011,4,266.00,3.00,2026-01-13T06:40:00Z
order_items-001362,OR-000162,2,PR-00012,1,289.00,10.00,2026-01-13T06:53:00Z
order_items-001363,OR-000163,2,PR-00013,2,104.00,5.00,2026-01-13T07:06:00Z
order_items-001364,OR-000164,2,PR-00014,4,298.00,2.00,2026-01-13T07:19:00Z
order_items-001365,OR-000165,2,PR-00015,1,98.00,5.00,2026-01-13T07:32:00Z
order_items-001366,OR-000166,2,PR-00016,3,273.00,5.00,2026-01-13T07:45:00Z
order_items-001367,OR-000167,2,PR-00017,3,235.00,4.00,2026-01-13T07:58:00Z
order_items-001368,OR-000168,2,PR-00018,3,135.00,7.00,2026-01-13T08:11:00Z
order_items-001369,OR-000169,2,PR-00019,3,279.00,0.00,2026-01-13T08:24:00Z
order_items-001370,OR-000170,2,PR-00020,1,228.00,5.00,2026-01-13T08:37:00Z
order_items-001371,OR-000171,2,PR-00021,1,273.00,0.00,2026-01-13T08:50:00Z
order_items-001372,OR-000172,2,PR-00022,2,57.00,0.00,2026-01-13T09:03:00Z
order_items-001373,OR-000173,2,PR-00023,4,194.00,3.00,2026-01-13T09:16:00Z
order_items-001374,OR-000174,2,PR-00024,2,221.00,0.00,2026-01-13T09:29:00Z
order_items-001375,OR-000175,2,PR-00025,1,122.00,7.00,2026-01-13T09:42:00Z
order_items-001376,OR-000176,2,PR-00026,3,32.00,6.00,2026-01-13T09:55:00Z
order_items-001377,OR-000177,2,PR-00027,4,241.00,5.00,2026-01-13T10:08:00Z
order_items-001378,OR-000178,2,PR-00028,3,46.00,7.00,2026-01-13T10:21:00Z
